회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출액증가율(IFRS),매출액증가율(IFRS연결),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유형자산증가율(IFRS),유형자산증가율(IFRS연결),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),재고자산증가율(IFRS),재고자산증가율(IFRS연결),비유동자산(*)(IFRS)(천원),비유동자산(*)(IFRS연결)(천원),비유동자산증가율(IFRS연결),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동자산증가율(IFRS연결),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자기자본증가율(IFRS연결),총자본증가율(IFRS),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),총자본증가율(IFRS연결),당기순이익(총포괄손익)(IFRS)(천원),당기순이익(총포괄손익)(IFRS연결)(천원),순이익증가율(IFRS),순이익증가율(IFRS연결),비유동자산증가율(IFRS),유동자산증가율(IFRS),자기자본증가율(IFRS)
(주)유니테스트,86390,Dec-13,16298986,16345834,-62.46,-62.4,22656627,23272025,-5.19,-2.66,10213326,10557687,5.25,8.8,35845717,35213120,10.48,20413819,23316579,-29.59,25289805,26926131,-25.21,-12.06,56259536,58529699,-9.94,-7409889,-8352550,0,0,8.43,-33.96,-24.11
(주)유니테스트,86390,Dec-14,59369166,62545646,264.25,282.64,21479201,22088947,-5.2,-5.08,18253919,20025423,78.73,89.68,35994258,35025972,-0.53,40831410,46161154,97.98,37114254,38650362,43.23,36.56,76825668,81187126,38.71,6412467,6488324,0,0,0.41,100.02,46.76
(주)유니테스트,86390,Dec-15,122720487,133524349,106.71,113.48,22688935,27665943,5.63,25.25,12750542,14204424,-30.15,-29.07,37742207,39219802,11.97,51867601,61632103,33.52,57364139,64944710,67.75,16.64,89609808,100851904,24.22,19945487,25874919,211.04,298.79,4.86,27.03,54.56
(주)유니테스트,86390,Dec-16,112442901,116771769,-8.37,-12.55,21249823,26013766,-6.34,-5.97,19784178,20511197,55.16,44.4,36019323,39248318,0.07,58016468,65778839,6.73,64297758,71891851,10.9,4.94,94035791,105027157,4.14,8575961,8370245,-57,-67.65,-4.56,11.85,12.09
(주)유니테스트,86390,Dec-17,163843820,168553717,45.71,44.34,22776732,27233707,7.19,4.69,27786301,34256658,40.45,67.01,37483146,42398610,8.03,95900294,107381550,63.25,83111889,92393613,28.65,41.84,133383441,149780160,42.61,21552965,24164155,151.32,188.69,4.06,65.3,29.26
(주)유니테스트,86390,Dec-18,257631809,282306034,57.24,67.49,23409449,33158481,2.78,21.76,20924099,30467973,-24.7,-11.06,44650858,56875562,34.14,105839815,132989022,23.85,123539739,141110400,51.4,12.83,150490673,189864584,26.76,45371094,52375062,110.51,116.75,19.12,10.36,48.64
(주)유니테스트,86390,Dec-19,178726734,198326410,-30.63,-29.75,26909297,38173104,14.95,15.12,15173005,17402959,-27.49,-42.88,46909831,61691323,8.47,106271489,134041979,0.79,135472122,160827042,13.6,1.79,153181320,195733302,3.09,19072709,25525299,-57.96,-51.26,5.06,0.41,9.66
(주)유니테스트,86390,Dec-20,113209218,123472262,-36.66,-37.74,36125914,46788314,34.25,22.57,18090625,20076010,19.23,15.36,64306401,72853189,18.09,94056698,126148298,-5.89,134732000,156253001,-3.21,3.38,158363099,199001487,1.67,5082791,1658741,-73.35,-93.5,37.09,-11.49,-0.55
(주)유니테크노,241690,Dec-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유니테크노,241690,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유니테크노,241690,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유니테크노,241690,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유니테크노,241690,Dec-14,34497597,34497597,0,0,17632561,17632561,0,0,2092848,2092848,0,0,21247306,21247306,0,9757275,9757275,0,14814200,14814200,0,0,31004581,31004581,0,2854979,2854979,0,0,0,0,0
(주)유니테크노,241690,Dec-15,55308598,58425384,60.33,69.36,23353367,28340419,32.44,60.73,2897834,4222935,38.46,101.78,30376534,30473679,43.42,16396365,20978767,115.01,20814922,24710063,66.8,50.86,46772899,51452446,65.95,4073484,8009502,42.68,180.55,42.97,68.04,40.51
(주)유니테크노,241690,Dec-16,63622897,68308924,15.03,16.92,23791960,28084883,1.88,-0.9,4099246,6013677,41.46,42.41,32757739,31059375,1.92,29815486,38651824,84.24,45851907,49699295,101.13,33.78,62573226,69711199,35.49,10255282,10472545,151.76,30.75,7.84,81.84,120.28
(주)유니테크노,241690,Dec-17,62882858,66136338,-1.16,-3.18,24591539,32630259,3.36,16.18,4961856,7003883,21.04,16.47,38880792,36372620,17.11,30117965,39091583,1.14,52341627,55234282,11.14,10.27,68998757,75464203,8.25,6511777,6202733,-36.5,-40.77,18.69,1.01,14.15
(주)유니테크노,241690,Dec-18,63048031,66371152,0.26,0.36,51683859,60180292,110.17,84.43,6479114,8902323,30.58,27.11,68688472,65445857,79.93,32379384,44423244,13.64,59262560,63744519,13.89,46.48,101067856,109869101,45.59,5818738,5591373,-10.64,-9.86,76.66,7.51,13.22
(주)유니테크노,241690,Dec-19,73644173,82053819,16.81,23.63,53666470,63026528,3.84,4.73,7694292,10485321,18.76,17.78,71698588,69319681,5.92,32448078,45834343,3.18,61684258,66324599,4.14,3.05,104146666,115154024,4.81,5651004,5586333,-2.88,-0.09,4.38,0.21,4.09
(주)유니테크노,241690,Dec-20,68634846,75426976,-6.8,-8.08,52839601,61843922,-1.54,-1.88,4223460,9208741,-45.11,-12.17,79719803,75443402,8.83,37916628,52699008,14.98,70723827,76242779,15.01,12.95,117636431,128142410,11.28,9039569,9764537,59.96,74.79,11.19,16.85,14.65
(주)유니텍전자,39040,Dec-10,20889845,,-49.4,,224609,,-96.78,,1539267,,-61.16,,4690821,,,5332492,,,2681891,,,-48.86,10023313,,,-8564432,,0,,-43.44,-52.83,-72.48
(주)유니트론텍,142210,Dec-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유니트론텍,142210,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유니트론텍,142210,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유니트론텍,142210,Dec-13,74960951,,0,,124827,,0,,7737445,,0,,1954713,,,19842387,,,8617702,,,0,21797100,,,5046563,,0,,0,0,0
(주)유니트론텍,142210,Dec-14,86379378,,15.23,,238448,,91.02,,13083361,,69.09,,3965240,,,28611376,,,14506702,,,49.45,32576616,,,5657009,,12.1,,102.86,44.19,68.34
(주)유니트론텍,142210,Dec-15,92709155,92711040,7.33,0,174735,174735,-26.72,0,14739451,14739451,12.66,0,5221917,4703824,0,31104677,31587276,0,19419594,19372420,0,11.51,36326594,36291100,0,6189044,6139010,9.4,0,31.69,8.71,33.87
(주)유니트론텍,142210,Dec-16,148319833,148416765,59.98,60.09,194758,194758,11.46,11.46,19428565,19453055,31.81,31.98,8586119,5416301,15.15,61360155,64512545,104.24,32633789,32554423,65.55,92.55,69946274,69928847,92.69,7462508,7257878,20.58,18.23,64.42,97.27,68.05
(주)유니트론텍,142210,Dec-17,177054402,177323688,19.37,19.48,120487,120487,-38.13,-38.13,24221434,24282238,24.67,24.82,7603863,6427613,18.67,59554855,60699179,-5.91,32637659,32537864,0.33,-3.99,67158718,67126792,-4.01,3285419,3097177,-55.97,-57.33,-11.44,-2.94,0.01
(주)유니트론텍,142210,Dec-18,187512298,234610659,5.91,32.31,109326,294234,-9.26,144.2,26792109,31286316,10.61,28.84,15252820,18794992,192.41,69127093,84972554,39.99,38517546,40229863,15.27,25.64,84379913,103767546,54.58,6342998,6142459,93.07,98.32,100.59,16.07,18.02
(주)유니트론텍,142210,Dec-19,219769175,283584884,17.2,20.87,378077,2948313,245.83,902.03,23578472,26771120,-11.99,-14.43,22724344,19826133,5.49,76751749,94781858,11.54,44629707,45753374,15.53,17.89,99476094,114607991,10.45,3725458,2902111,-41.27,-52.75,48.98,11.03,15.87
(주)유니트론텍,142210,Dec-20,209700340,291356357,-4.58,2.74,1505256,13376873,298.13,353.71,28083633,39448946,19.11,47.36,36948053,42807625,115.92,78189443,119528440,26.11,52430663,55417384,17.04,15.74,115137496,162336065,41.64,395627,1487289,-89.38,-48.75,62.59,1.87,17.48
(주)유디피,91270,Dec-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유디피,91270,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유디피,91270,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유디피,91270,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유디피,91270,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유디피,91270,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유디피,91270,Dec-16,22183271,23962424,0,0,393055,413670,0,0,701747,1288557,0,0,1773872,1560042,0,7696313,11213824,0,-13752082,-12845991,0,0,9470185,12773866,0,-25221706,-24867800,0,0,0,0,0
(주)유디피,91270,Dec-17,21875976,21875976,-1.39,-8.71,255601,255601,-34.97,-38.21,164021,164021,-76.63,-87.27,443277,443277,-71.59,1185563,1185563,-89.43,-20618877,-20618877,0,-82.8,1628840,1628840,-87.25,-7096372,-9382014,0,0,-75.01,-84.6,0
(주)유라테크,48430,Dec-10,86316223,,14.84,,45446902,,24.29,,10153802,,26.88,,53946704,,,26933264,,,42132179,,,23.53,80879967,,,4441397,,26.97,,28.89,14.03,13.75
(주)유라테크,48430,Dec-11,104536057,,21.11,,47667909,,4.89,,9592066,,-5.53,,61363987,,,37724460,,,47724790,,,22.51,99088447,,,5449143,,22.69,,13.75,40.07,13.27
(주)유라테크,48430,Dec-12,141439379,142539767,35.3,0,44669067,44675328,-6.29,0,10047035,10598548,4.74,0,52731086,57905828,0,42603306,44406309,0,53865381,58887271,0,-3.79,95334393,102312138,0,12857185,12381519,135.95,0,-14.07,12.93,12.87
(주)유라테크,48430,Dec-13,153121923,162079331,8.26,13.71,46588467,46595818,4.3,4.3,12552118,14061518,24.93,32.67,55946504,64675309,11.69,37088127,42391573,-4.54,59331883,70643762,19.96,-2.41,93034631,107066882,4.65,7410845,14200209,-42.36,14.69,6.1,-12.95,10.15
(주)유라테크,48430,Dec-14,158597634,171265021,3.58,5.67,50673464,50683435,8.77,8.77,14977787,16360868,19.32,16.35,61111555,66633539,3.03,48587314,58427356,37.83,70556175,84688698,19.88,17.91,109698869,125060895,16.81,13567965,16159251,83.08,13.8,9.23,31.01,18.92
(주)유라테크,48430,Dec-15,178591776,190103313,12.61,11,55132919,55139156,8.8,8.79,16260820,17937735,8.57,9.64,67044605,71893360,7.89,58525667,66607607,14,82031793,93752149,10.7,14.47,125570272,138500968,10.75,14098835,11453775,3.91,-29.12,9.71,20.45,16.26
(주)유라테크,48430,Dec-16,201703205,211190391,12.94,11.09,55575687,55577509,0.8,0.79,18049037,19680215,11,9.71,66269719,71426292,-0.65,51090294,59828688,-10.18,88434006,101522800,8.29,-6.54,117360013,131254981,-5.23,7948107,9789315,-43.63,-14.53,-1.16,-12.7,7.8
(주)유라테크,48430,Dec-17,188994175,193904099,-6.3,-8.19,52868279,52959397,-4.87,-4.71,19149584,21637917,6.1,9.95,63504715,68051738,-4.72,54012525,63361054,5.9,90494144,103536311,1.98,0.13,117517239,131412792,0.12,2596521,3500864,-67.33,-64.24,-4.17,5.72,2.33
(주)유라테크,48430,Dec-18,192246340,198176562,1.72,2.2,46774301,46780491,-11.53,-11.67,14935211,17177114,-22.01,-20.62,64013815,68336341,0.42,51021962,61142652,-3.5,94291202,108034442,4.34,-2.11,115035777,129478993,-1.47,5560802,4479801,114.16,27.96,0.8,-5.54,4.2
(주)유라테크,48430,Dec-19,197386774,203475026,2.67,2.67,43892909,45163891,-6.16,-3.46,13726242,15121187,-8.09,-11.97,63335936,64867380,-5.08,60216569,68033005,11.27,99696445,107699896,-0.31,7.4,123552505,132900385,2.64,8280145,2313514,48.9,-48.36,-1.06,18.02,5.73
(주)유라테크,48430,Dec-20,174335616,180401638,-11.68,-11.34,37575283,41480074,-14.39,-8.16,13258397,14231759,-3.41,-5.88,63645567,64066201,-1.24,65573340,72310045,6.29,106660722,112505980,4.46,4.59,129218907,136376246,2.62,6078802,4436628,-26.59,91.77,0.49,8.9,6.99
(주)유바이오로직스,206650,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유바이오로직스,206650,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유바이오로직스,206650,Dec-15,1602679,,0,,6497944,,0,,3946482,,0,,7626996,,,6513680,,,-11620985,,,0,14140677,,,-3008993,,0,,0,0,0
(주)유바이오로직스,206650,Dec-16,4844900,,202.3,,5941533,,-8.56,,4784753,,21.24,,7010350,,,6478696,,,3392902,,,-4.61,13489046,,,-6702366,,0,,-8.09,-0.54,0
(주)유바이오로직스,206650,Dec-17,11567747,,138.76,,10306975,,73.47,,4554476,,-4.81,,11612097,,,15240315,,,18151922,,,99.07,26852411,,,-4715309,,0,,65.64,135.24,435
(주)유바이오로직스,206650,Dec-18,24891999,,115.18,,35033321,,239.9,,4540632,,-0.3,,40592737,,,27644818,,,25544392,,,154.12,68237555,,,3780520,,0,,249.57,81.39,40.73
(주)유바이오로직스,206650,Dec-19,33072580,,32.86,,64678743,,84.62,,7668915,,68.9,,71268008,,,21497385,,,34951992,,,35.94,92765393,,,-881624,,0,,75.57,-22.24,36.83
(주)유바이오로직스,206650,Dec-20,28489676,,-13.86,,68538112,,5.97,,9252244,,20.65,,84548406,,,71406864,,,96876535,,,68.12,155955271,,,-60134489,,0,,18.63,232.17,177.17
(주)유비케어,32620,Dec-10,52605565,52636374,27,0,7728536,7807122,46.09,0,2100680,2100680,-35.72,0,23336165,22549392,0,31838303,32589786,0,43791811,43716538,0,12.12,55174468,55139178,0,2419445,2326590,-15.66,0,62.91,-8.74,6.07
(주)유비케어,32620,Dec-11,53749659,56775825,2.17,7.86,7729778,7788300,0.02,-0.24,426187,426187,-79.71,-79.71,18902342,18818638,-16.54,35972520,37906321,16.31,47228262,47228035,8.03,-0.54,54874862,56724959,2.88,3542313,3609202,46.41,55.13,-19,12.99,7.85
(주)유비케어,32620,Dec-12,63029495,65986227,17.26,16.22,6686288,6776677,-13.5,-12.99,208973,485319,-50.97,13.87,22607805,23225198,23.42,37088483,37850636,-0.15,48198548,46066269,0.21,8.79,59696287,61075834,7.67,1517057,686133,-57.17,-80.99,19.6,3.1,2.05
(주)유비케어,32620,Dec-13,65986190,67585947,4.69,2.42,6182383,6300084,-7.54,-7.03,200624,200624,-4,-58.66,21637229,19519493,-15.96,34125519,35473567,-6.28,47176956,43844066,-6.9,-6.59,55762748,54993060,-9.96,-2042413,-3526257,0,0,-4.29,-7.99,-2.12
(주)유비케어,32620,Dec-14,65495603,65525486,-0.74,-3.05,5958022,5970079,-3.63,-5.24,1983812,1983812,888.82,888.82,13319880,12401746,-36.46,40167548,40375750,13.82,40203916,39493983,-10.36,-4.08,53487428,52777495,-4.03,-5706291,-2593129,0,0,-38.44,17.71,-14.78
(주)유비케어,32620,Dec-15,59431064,59431064,-9.26,-9.3,5817692,5817692,-2.36,-2.55,2931173,2931173,47.75,47.75,11664372,11664372,-5.95,52577301,52584511,30.24,45299507,45306718,14.72,20.11,64241672,64248883,21.74,5495532,6206377,0,0,-12.43,30.89,12.67
(주)유비케어,32620,Dec-16,68244069,68244069,14.83,14.83,5870841,5870841,0.91,0.91,2622090,2622090,-10.54,-10.54,17366444,14351822,23.04,50020273,50458584,-4.04,49132643,46556332,2.76,4.9,67386717,64810406,0.87,5084335,5068877,-7.48,-18.33,48.88,-4.86,8.46
(주)유비케어,32620,Dec-17,81883110,82091101,19.99,20.29,6046760,6067675,3,3.35,2707446,2707446,3.26,3.26,19458436,18433852,28.44,49793024,50652853,0.39,46848678,46597083,-0.02,2.77,69251460,69086705,6.6,3857509,3559703,-24.13,-29.77,12.05,-0.45,-4.65
(주)유비케어,32620,Dec-18,94369700,100415364,15.25,22.32,5779757,5922392,-4.42,-2.39,973549,1072607,-64.04,-60.38,48980744,41960019,127.62,79498912,87984177,73.7,103908655,104427994,118.41,85.53,128479656,129944196,88.09,5729081,5767608,48.52,62.02,151.72,59.66,121.8
(주)유비케어,32620,Dec-19,102702439,110852595,8.83,10.39,6154033,6263613,6.48,5.76,3535062,3632970,263.11,238.7,41574906,38790562,-7.55,90194240,97956099,11.33,102602514,105875285,0.89,2.56,131769145,136746661,5.23,6570743,6797326,14.69,17.85,-15.12,13.45,-1.26
(주)유비케어,32620,Dec-20,100212405,107818820,-2.42,-2.74,2422670,4050656,-60.63,-35.33,3779502,3928847,6.91,8.14,60523753,48159889,24.15,97372007,105998042,8.21,115403917,109464545,3.85,19.83,157895761,154157931,12.73,15075206,6234241,129.43,-8.28,45.58,7.96,12.48
(주)유비쿼스,264450,Dec-17,76227795,,,,9995391,,,,9942498,,,,22809286,,,67545193,,,67768219,,,,90354479,,,12249843,,,,,,
(주)유비쿼스,264450,Dec-18,95274468,,0,,9571933,,0,,16766145,,0,,29438489,,,82474535,,,80088945,,,0,111913025,,,14883174,,0,,0,0,0
(주)유비쿼스,264450,Dec-19,103877217,,9.03,,8623875,,-9.9,,19099125,,13.91,,29073198,,,98678593,,,88167442,,,14.15,127751791,,,11138696,,-25.16,,-1.24,19.65,10.09
(주)유비쿼스,264450,Dec-20,110460865,,6.34,,8193907,,-4.99,,22483592,,17.72,,22385611,,,119664312,,,102075081,,,11.19,142049923,,,16098579,,44.53,,-23,21.27,15.77
(주)유비쿼스홀딩스,78070,Dec-10,81727539,81727539,-26.63,0,2429970,2429970,36.01,0,6056490,6056490,-15.59,0,36695491,35492811,0,107617237,108829423,0,122303924,121801410,0,4.44,144312728,144322234,0,20611101,20017469,-21.67,0,49.97,-5.36,21.53
(주)유비쿼스홀딩스,78070,Dec-11,73659400,73659400,-9.87,-9.87,11847636,11847636,387.56,387.56,8609975,8609975,42.16,42.16,49436114,47835454,34.78,101323319,101377925,-6.85,128490323,127108892,4.4,4.47,150759433,149213380,3.39,16838953,16035729,-18.3,-19.89,34.72,-5.85,5.06
(주)유비쿼스홀딩스,78070,Dec-12,74528125,74822725,1.18,1.58,15687404,15912437,32.41,34.31,6619278,6634711,-23.12,-22.94,77074146,76131285,59.15,90139274,90674747,-10.56,143747383,141616094,11.01,10.91,167213420,166806032,11.79,16281565,15106801,-3.31,-5.79,55.91,-11.04,11.87
(주)유비쿼스홀딩스,78070,Dec-13,109687998,118352628,47.18,58.18,35803178,36042689,128.23,126.51,10145214,10564634,53.27,59.23,105199566,106506533,39.9,80988110,82693890,-8.8,159096224,160756573,13.28,11.35,186187677,189200423,13.43,17565666,21022186,7.89,39.16,36.49,-10.15,10.68
(주)유비쿼스홀딩스,78070,Dec-14,113313244,119854278,3.31,1.27,43352879,43387582,21.09,20.38,19101836,19101836,88.28,80.81,128941381,117166146,10.01,94774505,108434920,31.13,178563420,179961660,12.08,20.16,223715886,225601066,19.24,21646451,21465876,23.23,2.11,22.57,17.02,12.24
(주)유비쿼스홀딩스,78070,Dec-15,159767024,162330626,41,35.44,42014588,42040514,-3.09,-3.1,14960016,14960016,-21.68,-21.68,109715401,93289971,-20.38,147792706,166721910,53.75,202339563,204418630,14.14,15.1,257508107,260011881,15.25,27947279,29510236,29.11,37.48,-14.91,55.94,13.32
(주)유비쿼스홀딩스,78070,Dec-16,113012531,120672461,-29.26,-25.66,39907615,39926465,-5.01,-5.03,10586916,10586916,-29.23,-29.23,105227248,90061927,-3.46,137817489,160044250,-4.01,213192228,217752497,6.52,-5.62,243044737,250106177,-3.81,21461755,23925422,-23.21,-18.93,-4.09,-6.75,5.36
(주)유비쿼스홀딩스,78070,Dec-17,5651555,7773042,-95,-93.56,27495943,27640895,-31.1,-30.77,0,0,0,0,142909482,70437252,-21.79,7396423,90625162,-43.37,146889088,155739637,-28.48,-38.16,150305905,161062414,-35.6,92764193,96694232,332.23,304.15,35.81,-94.63,-31.1
(주)유비쿼스홀딩스,78070,Dec-18,6440367,86222034,13.96,1009.24,26305786,36026297,-4.33,30.34,0,17498334,0,0,174038562,105961225,50.43,8895689,172994875,90.89,180226762,245648090,25.82,21.71,182934251,278956100,73.2,3298214,8999789,-96.44,-90.69,21.78,20.27,22.7
(주)유비쿼스홀딩스,78070,Dec-19,6376654,112451243,-0.99,30.42,25141813,33879332,-4.42,-5.96,0,19647887,0,12.28,175941127,100550801,-5.11,6389637,194546444,12.46,179416695,255050799,2.24,-0.33,182330764,295097246,5.79,1666870,7000106,-49.46,-22.22,1.09,-28.17,-0.45
(주)유비쿼스홀딩스,78070,Dec-20,5996870,121381634,-5.96,7.94,6973955,23321215,-72.26,-31.16,0,23248334,0,18.32,172057876,99397225,-1.15,8683368,218559413,12.34,177667655,274501391,3.78,-0.87,180741244,317956638,7.75,397638,9552435,-76.14,36.46,-2.21,35.9,-0.97
(주)유성티엔에스,24800,Dec-10,349024756,349024756,29.8,0,81572934,81574038,21.15,0,13265718,13342540,109.02,0,143824045,140425292,0,150064884,151928698,0,95255125,93389416,0,19.27,293888929,292353989,0,5594224,3599981,0,0,20.81,17.84,3.87
(주)유성티엔에스,24800,Dec-11,397946718,398089052,14.02,14.06,106894192,106894730,31.04,31.04,14657956,14724316,10.5,10.36,177583785,175963719,25.31,150848577,152732710,0.53,104808036,105178215,12.62,11.75,328432362,328696429,12.43,-844256,1036517,0,-71.21,23.47,0.52,10.03
(주)유성티엔에스,24800,Dec-12,391463049,391463049,-1.63,-1.66,87650370,87650435,-18,-18,13165844,13165844,-10.18,-10.58,206543923,204474635,16.2,134958348,136874837,-10.38,127249555,127087340,20.83,3.98,341502271,341349472,3.85,-2693560,-3102351,0,0,16.31,-10.53,21.41
(주)유성티엔에스,24800,Dec-13,497021397,497021397,26.97,26.97,79025002,79025011,-9.84,-9.84,15283314,15283314,16.08,16.08,181823001,174546134,-14.64,171224598,173200737,26.54,129622420,125445009,-1.29,3.38,353047598,347746871,1.87,2530679,-1493888,0,0,-11.97,26.87,1.86
(주)유성티엔에스,24800,Dec-14,537704628,537704628,8.19,8.19,84532205,84532214,6.97,6.97,16466418,16466418,7.74,7.74,189310508,182757479,4.7,177511856,179307115,3.53,134841185,131084329,4.5,3.9,366822365,362064594,4.12,5954923,6372818,135.31,0,4.12,3.67,4.03
(주)유성티엔에스,24800,Dec-15,514318325,517067187,-4.35,-3.84,75005240,75641316,-11.27,-10.52,7254876,11164112,-55.94,-32.2,171485486,184775999,1.1,149467927,155371796,-13.35,134959363,136227909,2.11,-12.5,320953412,340147796,-6.05,5841394,5975401,-1.91,-6.24,-9.42,-15.8,0.09
(주)유성티엔에스,24800,Dec-16,418655040,440738344,-18.6,-14.76,70394846,71815076,-6.15,-5.06,5912732,8450597,-18.5,-24.31,181818035,205019201,10.96,131628774,140515559,-9.56,134448434,145121842,3.49,-2.34,313446809,345534760,1.58,1107931,6666691,-81.03,11.57,6.03,-11.94,-0.38
(주)유성티엔에스,24800,Dec-17,372406090,433582956,-11.05,-1.62,66039464,67148922,-6.19,-6.5,4269478,4494561,-27.79,-46.81,168715203,205213725,0.09,130274132,162329868,15.52,138662665,169285329,16.57,-4.61,298989334,367543594,6.37,4219119,11220492,280.81,68.31,-7.21,-1.03,3.13
(주)유성티엔에스,24800,Dec-18,332099115,392983290,-10.82,-9.36,67791669,68521220,2.65,2.04,1361345,1779733,-68.11,-60.4,174451036,208369834,1.54,129359801,159917828,-1.49,149552085,182249984,6.37,1.61,303810837,368287662,0.2,4386791,11793644,3.97,5.11,3.4,-0.7,7.85
(주)유성티엔에스,24800,Dec-19,300074545,358070006,-9.64,-8.88,72328483,76976995,6.69,12.34,1051979,1696897,-22.73,-4.65,203144160,270453202,29.79,106652558,126796574,-20.71,153908545,204525966,12.83,1.97,309796718,397249776,7.86,4383307,21213224,-0.08,79.87,16.45,-17.55,2.91
(주)유성티엔에스,24800,Dec-20,243547805,294093305,-18.84,-17.87,42121767,53052472,-41.76,-31.08,906138,1565615,-13.86,-7.74,236918682,383068106,41.64,73335270,82470730,-34.96,159534602,264439956,27.01,0.15,310253952,465538836,17.19,1738562,48800243,-60.34,130.05,16.63,-31.24,3.66
(주)유신,54930,Dec-10,230200050,,-2.38,,23991450,,-0.18,,0,,0,,47778872,,,95887638,,,100611003,,,17.27,143666510,,,10578108,,-27.37,,4.55,24.83,12.45
(주)유신,54930,Dec-11,180197140,,-21.72,,23879961,,-0.46,,0,,0,,48530573,,,95755147,,,91822420,,,0.43,144285720,,,-6968972,,0,,1.57,-0.14,-8.74
(주)유신,54930,Dec-12,150287988,,-16.6,,23796208,,-0.35,,0,,0,,50416529,,,89749699,,,86351606,,,-2.86,140166228,,,-5799857,,0,,3.89,-6.27,-5.96
(주)유신,54930,Dec-13,153835547,,2.36,,23644481,,-0.64,,0,,0,,49866563,,,88743554,,,89459484,,,-1.11,138610116,,,829583,,0,,-1.09,-1.12,3.6
(주)유신,54930,Dec-14,141009250,141009250,-8.34,0,23560725,23560725,-0.35,0,0,0,0,0,50698754,50694838,0,96547980,96548720,0,83441523,83437691,0,6.23,147246734,147243558,0,-2938690,-2942505,0,0,1.67,8.79,-6.73
(주)유신,54930,Dec-15,145658673,145658673,3.3,3.3,25356190,25356190,7.62,7.62,0,0,0,0,53161053,53152126,4.85,93847628,93848015,-2.8,84379507,84369117,1.12,-0.16,147008681,147000141,-0.17,1024838,1020221,0,0,4.86,-2.8,1.12
(주)유신,54930,Dec-16,151636158,,4.1,,25355580,,0,,0,,0,,54203754,,,88221771,,,86504815,,,-3.12,142425525,,,1691330,,65.03,,1.96,-5.99,2.52
(주)유신,54930,Dec-17,148484811,,-2.08,,25436454,,0.32,,0,,0,,52919366,,,96521452,,,90700775,,,4.93,149440818,,,1529910,,-9.54,,-2.37,9.41,4.85
(주)유신,54930,Dec-18,150831862,,1.58,,26228044,,3.11,,0,,0,,61877667,,,86261194,,,87164533,,,-0.87,148138861,,,-7412173,,0,,16.93,-10.63,-3.9
(주)유신,54930,Dec-19,166611283,,10.46,,29636226,,12.99,,0,,0,,65801868,,,90631487,,,81378317,,,5.6,156433355,,,-6150701,,0,,6.34,5.07,-6.64
