회사명,거래소코드,회계년도,상장일,상장폐지일,산업명,소속코드,[제조]매출액증가율(IFRS),[제조]총자본증가율(IFRS),[제조]자기자본증가율(IFRS),[제조]순이익증가율(IFRS),[제조]유형자산증가율(IFRS),[제조]비유동자산증가율(IFRS),[제조]유동자산증가율(IFRS),[제조]재고자산증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]매출액순이익률(IFRS),[제조]총자본사업이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]1주당순이익(IFRS),[제조]1주당매출액(IFRS),[제조]총자본회전률(IFRS),[제조]자기자본회전률(IFRS),[제조]비유동자산회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]매출채권회전률(IFRS),[제조]매입채무회전률(IFRS),[제조]매입채무회전기간(IFRS),[제조]재고자산회전기간(IFRS),[제조]매출채권회전기간(IFRS),[제조]1회전기간(IFRS),[제조]운전자본회전률(IFRS),[제조]순운전자본회전률(IFRS),[제조]유형자산회전율(IFRS),[제조]유동자산회전률(IFRS),[제조]당좌자산회전률(IFRS),[제조]유동비율(IFRS),[제조]당좌비율(IFRS),[제조]현금비율(IFRS),[제조]순운전자본비율(IFRS),[제조]부채비율(IFRS),[제조]자기자본배율(IFRS),[제조]이자보상배율(이자비용)(IFRS),[제조]비유동비율(IFRS),[제조]유동자산구성비율(IFRS),[제조]자기자본구성비율(IFRS),[제조]부가가치(IFRS),[제조]총자본투자효율(IFRS),[제조]설비투자효율(IFRS),[제조]기계투자효율(IFRS),[제조]부가가치율(IFRS),[제조]노동소득분배율(IFRS),[제조]자본분배율(IFRS),[제조]이윤분배율(IFRS)
유니슨(주),018000,2018/12,1996/01/10,,    일반 목적용 기계 제조업,5,-11.23,-10.49,50.62,0,23.26,22.89,-55.31,-29.69,11.05,-4.48,0.57,-2.69,-8.69,-81,1720.34,0.6,1.94,0.89,4.54,9.18,9.44,38.66,80.48,39.78,0.01,0.23,0.64,1.33,1.84,3.1,40.32,18.42,0.92,-31.53,154,209.58,0.21,199.89,21.31,39.37,14696.77,5.67,10.73,362.52,8.92,75.62,24.38,-50.18
유니슨(주),018000,2019/12,1996/01/10,,    일반 목적용 기계 제조업,5,-55.29,-4.16,-17.15,0,0.85,-7.73,9.02,34.28,1.96,-28.11,-5.58,-8.16,-22.19,-221,756.47,0.29,0.79,0.38,2.1,5.37,4.02,90.79,174.1,67.96,0.01,0.29,0.45,0.54,1.28,3.26,79.13,26.19,4.1,-6.39,193.81,173.64,-2.13,222.6,24.24,34.04,2554.61,1.03,1.85,74.44,3.47,461.31,-361.31,-810.35
유니슨(주),018000,2020/12,1996/01/10,,    일반 목적용 기계 제조업,5,6.6,11.38,3.08,0,-1.62,5.24,30.55,44.48,3.99,-32.27,-4.54,-9.65,-29.51,-240,733.49,0.3,0.91,0.41,1.59,11.77,3.4,107.46,228.87,31.01,0.01,0.1,0.54,0.57,1.13,3.9,100.98,26.21,7.13,0.28,217.44,143.75,-1.6,227.26,28.41,31.5,-15.39,-0.01,-0.01,-0.81,-0.02,0,0,0
유비벨록스(주),089850,2011/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,17.01,59.02,26.66,-4.95,-3.83,346.12,-20.89,5.42,33.47,10.42,17.1,13.68,20.33,1900,17029.43,1.31,1.95,2.86,8.63,7.35,20.29,17.99,42.3,49.68,0.01,0,1.88,19.75,2.43,3.38,343.93,231.54,12.29,27.6,63.36,1950.14,20.33,99.79,38.92,61.22,32824.99,37.36,703.85,3185.81,34.94,58.87,41.13,29.81
유비벨록스(주),089850,2012/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,-11.14,23.34,29.05,-29.65,189.68,26.19,18.86,-26.05,29.71,8.25,9.79,7.02,11.18,1300,13924.88,0.85,1.36,1.38,8.59,5.2,14.48,25.21,42.49,70.2,0.01,0,1.54,9.19,2.23,3.01,170.6,135.91,39.67,15.52,56.13,2315.1,5.76,97.58,37.5,64.05,28774.04,26.55,212.99,621.39,34.47,63.2,36.8,23.92
유비벨록스(주),089850,2013/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,-8.97,10.91,-2.25,0,6.89,3.89,22.6,-7.41,24.2,-2.64,3.25,-1.75,-2.92,-339,12649.3,0.66,1.11,1.1,9.55,4.79,13.04,27.99,38.22,76.2,0.01,0.77,0.97,5.44,1.68,2.04,116.98,99.02,50.7,6.02,77.15,2258.63,2.69,103.71,41.46,56.45,24816.07,20.65,182.76,496.26,32.66,87.1,12.9,-8.07
유비벨록스(주),089850,2014/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,-22.88,-8.75,-2.15,0,-6.91,3.72,-26.37,16.54,22.02,-5.46,1.15,-2.78,-4.77,-535,9683.94,0.51,0.87,0.82,7.08,5.26,14.63,24.95,51.59,69.39,0.01,0,0.75,4.2,1.35,1.68,135.38,102.49,5.16,8.74,65.2,2193.87,0.18,109.93,33.46,60.53,18248.81,16.64,136.83,376.87,31.14,97.91,2.09,-17.53
유비벨록스(주),089850,2015/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,26.26,-0.48,6.96,0,2.82,-1.43,1.42,29.19,16.49,-2.6,-0.03,-1.76,-2.8,-318,11401.04,0.68,1.08,1.02,7.24,9.09,19.02,19.19,50.4,40.15,0.01,0,1.15,5.43,2,2.77,132.74,91.65,2.91,8.41,53.72,2188.1,-0.24,101.31,34.09,65.05,18490.04,16.94,150.9,440.65,24.99,89.89,10.11,-10.41
유비벨록스(주),089850,2016/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,8.35,5.87,14.58,0,-2.92,-4.93,26.77,9.93,23.59,2.81,5.59,2.01,2.96,327,11277.28,0.71,1.05,1.14,6.63,7.18,17.26,21.14,55.04,50.81,0.01,0,1.1,5.89,1.9,2.66,144.26,105.53,20.45,12.52,42.04,2286.63,5.38,84.05,40.82,70.41,22727.45,19.67,170.04,414.15,28.35,70.16,29.84,9.93
유비벨록스(주),089850,2017/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,7.19,-0.09,-21.28,0,-1,0.88,-1.49,47.73,25.48,-20.32,6.36,-15.11,-24.01,-2553,12076.23,0.74,1.18,1.25,5.48,6.45,16.58,22.02,66.61,56.62,0.01,0,0.97,6.44,1.84,2.76,91.68,54.78,13.35,-3.65,80.27,1800.05,5.71,107.71,40.25,55.47,3485.02,3.02,26.27,65.44,4.06,479.4,-379.4,-500.94
유비벨록스(주),089850,2018/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,9.59,-10.83,-32.49,0,-8.13,-25.73,11.28,30.93,22.52,6.11,5.66,5.27,10.73,850,13234.4,0.86,1.76,1.57,4.36,6.44,19.41,18.8,83.71,56.72,0.01,0,0.9,7.39,1.92,3.43,86.94,45.76,9.42,-7.55,138.09,1215.25,3.46,118.5,50.23,42,27144.34,26.37,227.56,643.61,28.82,62.4,37.6,21.21
유비벨록스(주),089850,2019/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,-3.12,-16.06,-1.06,26.03,-18.8,-7.48,-24.57,-35.57,23.15,7.95,5.08,7.66,16.87,1077,12821.9,0.96,2.12,1.85,4.53,5.78,21.97,16.61,80.55,63.13,0.01,0,0.99,8.25,2.01,3.62,112.85,67.2,12.5,5.14,101.97,1202.41,2.96,110.8,45.14,49.51,30675.05,35.5,310.37,786.56,33.62,59.74,40.26,23.66
유비벨록스(주),089850,2020/12,2010/06/18,,    소프트웨어 개발 및 공급업,5,-9.88,32.12,47.12,-69.72,-4.46,40.19,22.3,-9.19,26.92,2.67,6.26,2.19,4.16,326,11554.64,0.82,1.56,1.44,5.46,7.25,26.29,13.88,66.83,50.33,0.01,0,1.04,8.49,1.9,2.91,131.27,91.84,56.2,9.95,81.38,1768.96,4.57,105.59,41.79,55.13,24327.44,21.31,267.37,776.92,29.59,75.1,24.9,9.03
유아이엘(주),049520,2011/12,2001/08/02,,    전자부품 제조업,6,-33.91,-7.14,-6.76,0,-23.78,-17.15,6.62,-72.46,4.25,-8.65,-5.29,-5.26,-6.23,-638,6561.95,0.61,0.72,1.11,39.14,3.78,5.47,66.79,9.33,96.44,0.03,0.03,1.01,3.03,1.35,1.4,328.23,323.5,81.68,33.6,18.25,1758.3,999999999,61.1,48.33,84.57,11225.38,9.48,52.59,248.22,15.02,154.4,-54.4,-57.58
유아이엘(주),049520,2012/12,2001/08/02,,    전자부품 제조업,6,18.53,5.12,6.66,0,12.28,9.9,0.02,407.26,13.25,7.8,3.4,5.69,6.68,683,7777.81,0.73,0.86,1.38,35.37,3.99,7.09,51.46,10.32,91.56,0.02,0.03,1.2,3.91,1.55,1.62,353.18,327.36,54.97,32.96,16.54,1875.44,999999999,62.96,45.98,85.81,24673.65,19.82,103.58,410.02,27.85,65.39,34.61,28.02
유아이엘(주),049520,2013/12,2001/08/02,,    전자부품 제조업,6,106.52,25.36,9.81,61.82,10.93,23.58,27.45,32.08,11.15,6.11,8.98,7.97,9.98,1105,16062.97,1.3,1.63,2.43,37.69,5.57,12.57,29.03,9.69,65.55,0.02,0.03,2.15,7.24,2.81,3.04,304.8,281.71,18.24,31.41,33.05,2059.35,130.28,70.85,46.75,75.16,34082.32,21.84,129.43,409.39,18.62,62.97,37.03,32.82
유아이엘(주),049520,2014/12,2001/08/02,,    전자부품 제조업,6,46.38,17.68,5.34,31.56,31.13,15.59,20.06,-0.08,9.55,5.49,7.77,8.66,12.22,1459,23512.67,1.58,2.22,2.99,48.48,5.39,11.12,32.82,7.53,67.7,0.02,0.02,2.22,8.72,3.34,3.58,154.98,145.21,10.34,16.92,48.63,2169.36,12.39,77.75,47.69,67.28,43370.1,23.61,131.68,284.1,16.19,57.44,42.56,33.93
유아이엘(주),049520,2015/12,2001/08/02,,    전자부품 제조업,6,7.73,-3.27,-7.14,0,9.49,-8.83,2.83,97.76,5.81,-0.81,3.36,-1.3,-1.97,-244,25330.38,1.6,2.42,3.14,35.1,5.9,8.74,41.77,10.4,61.9,0.03,0.03,1.96,7.9,3.25,3.58,149.83,131.66,46.36,16.86,54.83,2014.48,4.5,76.33,50.7,64.59,29094.68,16.38,80.31,257.24,10.08,83.36,16.64,-8.08
유아이엘(주),049520,2016/12,2001/08/02,,    전자부품 제조업,6,-13.67,0.86,18.95,0,-2.15,-7.98,9.46,-43.62,3.45,4.1,5.89,5.73,8.14,1038,21868.19,1.4,1.98,2.96,29.17,5.84,7.28,50.17,12.51,62.53,0.04,0.04,1.73,6.6,2.64,2.9,249.77,234.17,52.06,32.99,31.29,2396.15,-1.82,59.05,55.02,76.17,27716.5,15.47,74.8,316.87,11.13,87.14,12.86,36.9
유아이엘(주),049520,2017/12,2001/08/02,,    전자부품 제조업,6,-26.36,-11.75,-6.72,-86.84,1.28,0.75,-21.97,8.51,6.84,0.73,3.04,0.8,1.02,62,16104.23,1.09,1.39,2.27,28.58,4.97,6.12,59.68,12.77,73.45,0.04,0.04,1.5,4.88,2.09,2.26,256.05,233.81,107.26,29.65,24.2,1142.68,999999999,63.77,48.65,80.52,24461.86,15.47,64.75,248.93,13.33,87.06,12.94,5.5
유아이엘(주),049520,2018/12,2001/08/02,,    전자부품 제조업,6,-31.09,-21.3,-13.72,0,-7.69,-11.31,-31.85,-54.38,2.57,-1.33,-2.63,-1.19,-1.42,-79,5803.8,0.89,1.07,1.65,25.99,5.57,6.76,54.01,14.04,65.53,0.04,0.04,1.46,3.48,1.95,2.11,396.11,373.08,30.07,31.5,13.29,985.89,999999999,65.56,42.13,88.27,20356.38,16.36,58.47,265.59,16.1,96.49,3.51,-8.25
유아이엘(주),049520,2019/12,2001/08/02,,    전자부품 제조업,6,-20.53,-11.32,-8.31,0,-9.35,-5.68,-19.08,-25.46,1.06,-0.49,-2.85,-0.42,-0.47,-24,4612.3,0.86,0.95,1.44,37.77,5.95,12.41,29.41,9.66,61.33,0.02,0.03,1.73,3.02,2.12,2.24,518.91,491.12,187.64,31.04,9.56,903.97,-706.34,67.44,38.45,91.27,16429.59,14.89,52.02,316.21,16.35,100.25,-0.25,-3.01
유아이엘(주),049520,2020/12,2001/08/02,,    전자부품 제조업,6,-50.24,10.61,1.66,0,-6.64,-0.58,28.53,-41.55,-14.1,13.09,7.76,5.63,6.45,312,2295.29,0.43,0.49,0.74,27.78,2.96,8.99,40.58,13.14,123.14,0.01,0.05,0.81,1.63,1.03,1.07,305.21,297.78,169.58,30.04,19.21,918.96,-494.18,65.95,44.67,83.89,2552.91,2.09,8.65,80.56,5.11,494.19,-394.19,256.42
유진기업(주),023410,2011/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,-13.27,3.38,-13.66,0,4.33,-42.57,90.44,-7.98,8.86,-24.27,-2.24,-9.26,-27.66,-2254,8485.8,0.38,1.14,0.75,39.51,2.21,3.9,93.51,9.24,164.83,0.01,0.03,0.37,2.25,0.77,0.79,130.06,128.2,3.05,14.71,227.85,1392.13,-0.59,119.21,63.64,30.5,-2504.3,-0.17,-1.03,-5.68,-0.44,0,0,0
유진기업(주),023410,2012/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,-6.52,-26.71,15.45,0,-24.94,-9.14,-36.74,-65.76,10.84,4.38,-0.25,1.77,4.67,348,6865.32,0.4,1.07,1.01,57.42,2.52,4.15,88.03,6.36,145,0.02,0.02,0.37,2.35,0.68,0.68,109.8,108.95,17.93,4.9,108.14,1378.98,-0.2,93.83,54.92,48.05,200070.32,18.07,103.88,1202.57,37.77,37.08,62.92,11.58
유진기업(주),023410,2013/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,-18.41,-8.16,-2.83,-44.35,3.82,5.79,-19.61,10.6,15.49,2.98,2.8,1.21,2.46,190,5601.31,0.41,0.82,0.84,87.21,2.2,4,91.33,4.19,165.69,0.01,0.01,0.43,2.2,0.79,0.8,129.59,128.21,14.7,10.98,96.73,1339.91,1.01,102.16,48.07,50.83,74623.14,7.34,37.7,422.02,17.27,65.57,34.43,17.28
유진기업(주),023410,2014/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,11.99,-0.39,13.56,0,2.85,37.95,-41.8,2.45,15.05,-1.36,3.05,-0.65,-1.19,-98,6393.22,0.48,0.88,0.77,91.86,3.02,4.74,77.01,3.97,121.04,0.02,0.01,0.66,2.38,1.25,1.27,89.04,87.37,6.86,-3.46,72.56,1565.52,1.04,124.09,28.09,57.95,70256.08,6.94,34.17,407.12,14.51,69.5,30.5,-9.37
유진기업(주),023410,2015/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,16.75,9.7,0.93,0,4.07,6.66,17.49,-19.28,14.76,2.89,3.6,1.54,2.76,242,7603.23,0.53,0.96,0.75,117.27,4.36,4.75,76.8,3.11,83.69,0.1,0.01,0.79,2.69,1.83,1.86,67.02,66.16,15.96,-14.8,87.55,1601.51,2.26,131.13,30.08,53.32,105086.36,9.46,49.02,675.09,18.6,49.58,50.42,15.52
유진기업(주),023410,2016/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,25.8,14.39,9.49,278.73,-1.02,23.79,-7.46,23.44,19.32,8.69,6.69,5.18,9.95,916,9607.11,0.6,1.15,0.82,147.82,4.44,4.63,78.81,2.47,82.12,0.17,0.01,0.84,3.33,2.21,2.24,55.72,54.77,5.27,-19.34,95.94,1753.46,5.18,148.26,24.34,51.03,178059.44,14.01,84.32,1323.61,25.05,35.48,64.52,34.68
유진기업(주),023410,2017/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,16.44,13.15,12.2,37.94,6.26,11.58,18.04,25.67,16.73,10.29,5.09,6.29,12.38,1247,11186.72,0.61,1.2,0.81,138.07,4.45,5.01,72.85,2.64,81.97,0.09,0.01,0.95,3.78,2.45,2.5,70.2,68.91,14.37,-10.78,97.62,1928.18,3.71,147.45,25.39,50.6,221885.95,15.43,100.39,2024.36,26.8,31.89,68.11,38.39
유진기업(주),023410,2018/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,-5.66,4.72,5.32,-72.54,-2.42,5.73,1.76,31.31,15.3,2.99,4.08,1.59,3.13,324,10137.44,0.53,1.05,0.71,101.12,4.19,5.06,72.11,3.61,87.05,0.05,0.01,0.82,3.51,2.12,2.17,57.4,56.05,14.6,-18.31,96.5,1988.06,3.12,148.02,24.67,50.89,132802.13,8.82,60.39,1273.77,17,47.39,52.61,17.61
유진기업(주),023410,2019/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,3.33,-4.12,1.62,-11.18,-1.17,-0.63,-14.78,-12.51,12.55,2.57,2.89,1.41,2.69,284,10438.35,0.55,1.04,0.71,98.18,4.82,5.95,61.39,3.72,75.69,0.06,0.01,0.89,3.69,2.34,2.4,67.59,65.95,16.67,-10.51,85.39,2015.34,2.12,144.74,21.93,53.94,125776.25,8.71,57.9,1398.21,15.59,48.55,51.45,16.52
유진기업(주),023410,2020/12,1994/10/07,,"    시멘트, 석회, 플라스터 및 그 제품 제조업",5,-7.17,12.4,9.42,332.12,2.75,5.28,37.75,-11.47,11.62,11.98,1.63,5.85,11.01,1255,9690.15,0.49,0.92,0.65,103.6,4.83,6,60.82,3.52,75.5,0.05,0.01,0.83,3.4,1.99,2.03,75.95,74.77,16.69,-8.51,90.44,2205.22,1.36,139.26,26.87,52.51,225276.31,13.88,102.78,2946.09,30.07,28.38,71.62,39.85
이노시스(주),056090,2015/12,2015/11/12,,    의료용 기기 제조업,5,-6.67,120.49,579.25,0,9.67,10.18,203.41,38.11,64.47,-5.56,-1.94,-1.44,-2.25,-154,3089.12,0.26,0.4,0.92,1.81,2.18,13.59,26.87,201.44,167.66,0,0,0.28,1.17,0.36,0.45,935.74,791.97,199.76,70.16,23.2,1646.76,-2.64,26.42,78.56,81.17,6033.43,7.79,46.26,301.63,41.34,94.85,5.15,-13.44
이노시스(주),056090,2016/12,2015/11/12,,    의료용 기기 제조업,5,21.64,-9.61,0.15,0,1.18,14.52,-16.2,-2.49,53.88,10.19,1.72,2.45,2.88,236,2315.69,0.24,0.28,1,1.92,1.71,22.93,15.92,189.72,213.17,0,0,0.29,1.35,0.32,0.38,1178.74,968.01,142.95,66.65,11.19,1639.56,3.91,30.21,72.83,89.94,8830.97,12.62,67.16,404.77,49.74,65.06,34.94,20.48
이노시스(주),056090,2017/12,2015/11/12,,    의료용 기기 제조업,5,-29.25,16.73,-5.41,0,1.5,99.99,-14.33,-8.82,29.33,-41.5,-4.94,-6.87,-8.51,-688,1635.32,0.17,0.21,0.44,1.44,0.97,16.63,21.95,253.09,377.56,0,0,0.24,0.94,0.27,0.33,1015.48,822.25,202.08,48.19,37.21,1548.86,-43.35,63.87,53.45,72.88,2704.35,3.31,20.21,124.22,21.53,230.05,-130.05,-192.76
이노시스(주),056090,2018/12,2015/11/12,,    의료용 기기 제조업,5,28.33,-3.59,-26.13,0,27.86,38.77,-40.47,18.11,33.05,-94.1,-6.91,-18.91,-29.31,-1993,2088.45,0.2,0.31,0.36,1.78,1.68,16.37,22.3,205.16,217.17,0,0,0.35,1.06,0.46,0.63,148.47,92.42,27.73,10.77,79.09,1135.97,-3.94,119.98,33.01,55.84,-4430.4,-5.63,-26.1,-181.38,-27.48,0,0,0
이노시스(주),056090,2019/12,2015/11/12,,    의료용 기기 제조업,5,32.52,-10.97,-12.66,0,-5.8,-12.52,-7.83,2.75,46.29,-8.85,-1.06,-2.54,-4.59,-247,2758.95,0.29,0.52,0.43,2.15,2.96,22.78,16.02,169.98,123.33,0,0,0.56,1.28,0.86,1.42,278.55,161.32,34.65,21.9,82.54,989.36,-0.63,120.17,34.17,54.78,9365.55,13.36,58.08,450.71,43.84,83.78,16.22,-20.18
이노시스(주),056090,2020/12,2015/11/12,,    의료용 기기 제조업,5,-16.99,-12.36,-29.49,0,-3.93,-12.26,-12.56,-28.77,25.46,-71.59,-11.45,-19.3,-38.77,-1654,2283.72,0.27,0.54,0.41,2.05,2.38,19.32,18.89,177.68,153.56,0,0,0.48,1.12,0.79,1.28,99.76,65.56,18.74,-0.08,126.87,665.06,-6.34,149.53,34.09,44.08,-1559.07,-2.54,-10.07,-86.33,-8.79,0,0,0
이니텍(주),053350,2011/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,18.28,6.11,16.4,-16.72,-25.72,-1.85,28.18,131.06,34.8,5.58,4.27,2.37,2.79,132,1702.17,0.43,0.5,0.6,356.26,4.04,13.8,26.46,1.02,90.41,0.02,0,1,3.93,1.45,1.46,334.13,332.43,75.71,22.41,12.41,733.34,5.7,76.45,31.99,88.96,14786.77,18.13,202.57,0,43.89,69.2,30.8,12.71
이니텍(주),053350,2012/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,28.26,9.3,6.77,42.26,-9.98,3.01,22.67,159.1,30.34,6.19,5.04,3.13,3.56,139,2183.18,0.51,0.58,0.77,182.31,3.76,10.06,36.29,2,97.12,0.02,0.01,1.14,6.23,1.49,1.5,327.29,323.79,24.74,24.93,15.07,783.01,467.91,73.76,35.9,86.91,17647.51,19.79,268.56,0,40.84,71.68,28.32,15.15
이니텍(주),053350,2013/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,17.66,9.19,10.18,307.82,-4.81,-11,45.25,-68.59,28.27,21.45,5.9,11.69,13.39,565,2568.65,0.55,0.62,0.94,226.23,4.2,12.28,29.72,1.61,86.89,0.02,0,1.03,7.93,1.3,1.3,427.79,426.8,163.32,36.59,14.04,862.72,729.53,59.58,47.75,87.69,30475.37,31.3,487.21,0,59.95,49.39,50.61,35.78
이니텍(주),053350,2014/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,-10.6,-6.86,-7,-57.52,-4.26,38.73,-56.74,0,30.54,10.19,5.7,4.93,5.62,240,2296.46,0.48,0.55,0.75,846.19,4.16,9.63,37.9,0.43,87.78,0.02,0,1.03,7.42,1.36,1.37,191.5,191.5,60.09,10.6,14.21,802.31,243.42,88.88,22.18,87.56,20756.44,22.89,346.6,0,45.67,68.1,31.9,22.32
이니텍(주),053350,2015/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,12.9,8.75,4.79,-17.22,11.21,0.78,36.71,0,24.18,7.47,5.11,4.05,4.72,198,2592.74,0.54,0.63,0.72,2060.75,4.04,7.66,47.67,0.18,90.46,0.02,0,1.42,8.11,2.16,2.16,194.03,193.68,45.41,13.51,18.52,840.76,816.31,85.47,27.88,84.37,21836.14,22.15,327.88,0,42.55,71.35,28.65,17.56
이니텍(주),053350,2016/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,31.07,8.42,5.82,22.83,-9.24,0.45,29.02,9470.04,21.93,7,5.5,4.58,5.5,243,3398.2,0.65,0.79,0.94,27.93,4.97,9.54,38.25,13.07,73.43,0.02,0.04,1.42,10.59,2.14,2.31,199.92,173.06,70.18,16.58,21.43,889.68,952.43,81.14,33.18,82.35,10244.46,9.58,169.49,0,15.23,48.49,51.51,45.98
이니텍(주),053350,2017/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,-5.15,-4.85,3.48,-41.97,2.51,-0.84,-12.91,-90.88,17.57,4.29,3.39,2.62,3.05,141,3223.22,0.61,0.71,0.9,24.53,5.55,11.78,30.98,14.88,65.71,0.02,0.05,1.36,10.42,1.92,2.09,322.39,317.85,127.05,20.95,11.67,920.6,555.07,77.75,30.37,89.55,24124.72,23.72,389.34,0,37.82,79.03,20.97,11.33
이니텍(주),053350,2018/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,-16.21,2.31,1.21,-64.23,14.57,2.81,1.18,11.26,16.1,1.83,1.14,0.95,1.07,50,2700.72,0.52,0.58,0.74,116.37,5.99,15.17,24.06,3.14,60.92,0.03,0.01,1.3,8.04,1.72,1.75,297.97,293.35,162.44,19.95,12.88,931.76,109.17,78.98,30.03,88.59,21909.67,21.05,308.61,0,40.99,85.63,14.37,4.46
이니텍(주),053350,2019/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,-5.59,-3.58,-1.21,0,-19,-3.37,-4.07,-70.17,18.32,-0.65,1.26,-0.32,-0.36,-17,2549.86,0.49,0.55,0.7,160.68,6.1,21.57,16.92,2.27,59.86,0.02,0.01,1.28,7.85,1.65,1.67,413.87,411.88,149.07,22.66,10.18,920.44,49.37,77.25,29.88,90.76,19533.01,19.46,339.66,0,38.71,91.14,8.86,-1.67
이니텍(주),053350,2020/12,2001/11/15,,    소프트웨어 개발 및 공급업,5,-17.04,-1,-0.84,0,-13.12,-1.51,0.2,71.28,19.06,-1.65,-0.1,-0.69,-0.76,-36,2115.32,0.42,0.46,0.6,213.84,6.88,23.46,15.56,1.71,53.04,0.03,0.01,1.12,7.79,1.39,1.4,398.61,395.33,250.03,22.65,10,912.75,-49.04,76.73,30.24,90.91,19048.94,19.17,381.26,0,45.5,91.9,8.1,-3.63
이디디컴퍼니(주),052650,2011/12,2001/12/18,2013/04/12,    통신 및 방송 장비 제조업,4,159.44,11.08,4.12,0,871.9,335.93,1.67,-10.48,14.94,10.63,3.66,3.6,4.04,86,793.23,0.34,0.38,4.73,4.8,4.19,32.99,11.06,76,87.11,0.01,0,0.33,17.7,0.36,0.39,668.59,621.09,1.42,75.65,15.89,426.06,25.4,12.8,88.95,86.29,1167.28,3.79,115.14,548.29,11.8,52.47,47.53,90.1
이디디컴퍼니(주),052650,2012/12,2001/12/18,2013/04/12,    통신 및 방송 장비 제조업,4,-48.82,-74.59,-95.56,0,518.81,97.13,-95.91,0,-48.42,-501.41,-35.06,-131.5,-183,-2089,406,0.26,0.36,1,5.2,2.96,13.02,28.04,70.14,123.21,0.01,0,0.26,1.39,0.36,0.38,16.91,16.91,0.6,-70.34,563.41,18.91,-373.61,568.42,14.32,15.07,-22812.94,-291.53,-363.65,-4417.29,-450.52,0,0,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,2010/04/23,,    회사 본부 및 경영 컨설팅 서비스업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,2010/04/23,,    회사 본부 및 경영 컨설팅 서비스업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,2010/04/23,,    회사 본부 및 경영 컨설팅 서비스업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,2010/04/23,,    회사 본부 및 경영 컨설팅 서비스업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,2010/04/23,,    회사 본부 및 경영 컨설팅 서비스업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,2010/04/23,,    회사 본부 및 경영 컨설팅 서비스업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,2010/04/23,,    회사 본부 및 경영 컨설팅 서비스업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,2010/04/23,,    회사 본부 및 경영 컨설팅 서비스업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
