회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결),상장일,상장폐지일,소속코드,산업명
(주)강원에너지,114190,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009/11/20,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009/11/20,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,2015/12,0,0,0,0,0,0,0,0,17.15,0.22,0.79,0.12,0.18,6,3028.16,0.54,0.82,0.73,0.75,37.43,0.02,0.03,0.56,3.6,2.05,124.42,2.93,9.75,70.79,5.16,333.65,327.11,169.33,709.27,51.57,51.03,187.51,39.82,73.64,66.21,7820.6,9.15,77.63,882.57,16.93,87.22,12.78,1.31,2009/11/20,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,2016/12,-9.68,15.13,4.17,-14.64,-72.83,-2.65,-1190.24,-8.45,16.59,-2.66,-1.25,-1.38,-1.99,-69,2772.4,0.52,0.76,0.73,0.73,53.9,0.01,0.02,0.57,3.06,1.84,183.61,1.99,6.77,61.42,5.94,444.3,441.52,131.49,690.5,53.93,40.11,-241.54,42.6,69.59,71.37,8145.29,10.55,82.96,1041.22,19.26,83.76,16.24,-13.82,2009/11/20,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,2017/12,20.72,4.06,6.99,26.72,7.8,-12.43,0,93.99,1.05,-7.86,-6.24,-7.57,-12.58,-407,5378.26,0.96,1.59,1.35,1.35,235.53,0.01,0,0.98,5.44,3.38,160.71,2.27,1.55,45.93,7.95,202.02,200.95,41.76,604.64,36.89,92.91,-26.56,51.99,73.05,51.84,687.17,0.74,7.18,98.74,0.84,1037.08,-937.08,-938.89,2009/11/20,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,2018/12,0.71,-4.03,-7.26,3.66,50.46,4.7,0,4.72,6.86,1.99,0.79,1.83,4.19,130,5632.02,0.92,1.74,1.24,1.25,189.82,0.01,0.01,0.8,5.7,3.55,185.05,1.97,1.92,56.25,6.49,161.8,160.55,45.27,628.4,28.72,86.93,0.2,46.39,75.18,53.5,11600.03,12.36,125.77,1960.22,13.5,59.86,40.14,14.73,2009/11/20,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,2019/12,-39.69,-29.68,11.89,-56.71,-78.15,-56.25,-1763.05,-50.47,-14.43,-83.78,-22.22,-47.39,-94.77,-2082,2210.85,0.57,1.19,0.84,0.85,128.45,0.01,0.01,0.48,3.38,1.72,239.3,1.53,2.84,81.54,4.48,99.04,98.65,11.8,242.2,-0.52,167.94,-8.38,123.35,53.96,37.32,-24497.97,-43.28,-275.98,-1326.94,-57.58,0,0,0,2009/11/20,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,2020/12,-41.75,-35.51,-55.96,-29.63,85.02,-19.07,0,-9.88,-4.85,-33.58,-19.77,-28.75,-64.76,-685,2112.11,0.86,2.01,1.47,1.48,226.52,0.02,0,0.8,4.49,2.04,109.38,3.34,1.61,55.56,6.57,172.82,171.06,71.79,188.33,27.47,92.84,-19.76,67.13,65.19,51.86,-5700.49,-17.29,-85.17,-376.01,-14.87,0,0,0,2009/11/20,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009/11/20,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)고려시멘트,198440,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/08/13,,5,    기타금융업
(주)고려시멘트,198440,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/08/13,,5,    기타금융업
(주)고려시멘트,198440,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/08/13,,5,    기타금융업
(주)고려시멘트,198440,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/08/13,,5,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/08/13,,5,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/08/13,,5,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/08/13,,5,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/08/13,,5,"    시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고바이오랩,348150,2020/12,0,0,0,0,0,0,0,0,57.54,-1199.45,-20.4,-94.08,-99.43,-5138,646.82,0.08,0.08,0.08,0.08,43.5,0,0.02,0.08,15.62,6.31,212.85,1.71,8.39,0,0,1871.28,1867.86,1315.08,713.87,93.48,5.68,-17.43,1.31,98.76,94.62,-49249.43,-84.13,-16759.33,0,-1072.63,0,0,0,2020/11/18,,5,    자연과학 및 공학 연구개발업
(주)고바이오랩,348150,2021/12,79.86,1852.12,816.69,70.59,142.72,63.54,0,-36.98,65.98,-531.63,-19.33,-18.78,-21.07,-959,180.24,0.04,0.04,0.04,0.04,16,0,0.06,0.03,0.96,0.78,181.45,2.01,22.82,0,0,1441.79,1438.04,770.36,1005.29,87.17,16.22,-107.07,7.36,93.67,86.04,-11067.98,-10.51,-2664.77,0,-382.53,0,0,0,2020/11/18,,5,    자연과학 및 공학 연구개발업
(주)고영테크놀러지,098460,2011/12,23.1,17.31,20.36,24.16,55.18,26.19,-4.46,18.06,57.08,18.15,24.41,19.83,25.06,0,9985.15,1.09,1.38,1.51,1.9,7.34,0.01,0,1.21,6.18,3.97,97.64,3.74,49.7,30.92,11.81,424.78,329.07,42.81,1608.46,55.63,24.97,22785.6,34.04,72.76,80.02,28970.09,33.3,206.39,91819.87,33.63,30.27,69.73,53.97,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2012/12,18.79,3.36,7.56,22.99,24.53,19.87,-2.55,25.21,57.02,14.12,23.17,15.99,19.91,1743,12044.42,1.13,1.41,1.53,1.98,6.73,0.01,0,1.26,7.05,4.38,87.14,4.19,54.2,25.72,14.19,498.93,385.1,49.28,1857.36,60.23,23.92,1627.45,30.57,75.33,80.7,32628.63,31.57,209.86,1754.14,30.26,36.28,63.72,46.65,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2013/12,17.03,-4.65,2.2,21.88,17.62,17.98,-8.36,3.77,55.34,12.45,15.53,12.42,15.35,1563,12495.79,1,1.23,1.3,1.67,5.79,0.01,0,1.09,7.37,4.34,96.68,3.78,63.04,28.92,12.62,532.19,415.02,82.6,2190.86,63.72,23.02,443.96,26.5,78.46,81.29,31220.69,25.81,220.81,28279.87,27.9,43.86,56.14,44.63,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2014/12,17.17,34.62,26.92,14.49,-13.41,17.86,58.83,27.65,57.81,15.48,21.95,16.84,20.68,1655,10630.89,1.09,1.33,1.4,1.74,7.33,0.01,0,1.18,8.21,4.83,86.23,4.23,49.81,24.76,14.74,530.61,442.26,96.89,1721.05,62.22,22.35,1673.12,28.55,76.66,81.74,46699.29,32.95,233.98,65433.58,32.69,35.96,64.04,47.35,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2015/12,12.09,-1.23,11.95,12.14,6.93,13.43,6.03,2.15,61,16.13,15.97,15.66,18.99,1760,10761.79,0.97,1.18,1.27,1.51,7.8,0.01,0,1.07,7.36,4.16,100.76,3.62,46.82,23.65,15.44,579.96,487.87,126.58,1923.26,63.47,20.83,2242.05,28.16,76.69,82.76,46544.16,29.3,236.1,116733.96,31.9,40.52,59.48,50.56,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2016/12,22.83,20.94,8.66,27.13,1.13,19.62,26.71,17.74,62.83,17.3,19,16.79,20.61,2228,12576.32,0.97,1.19,1.24,1.44,8.83,0.01,0,1.06,7.89,4.45,104.49,3.49,41.33,25.6,14.26,563.7,492.5,168.56,2295.46,65.3,24.07,2001.96,25.58,79.38,80.6,62157.4,31.86,260.7,542764.59,36.18,37.15,62.85,47.82,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2017/12,5.17,6.27,9,4.17,13.99,2.83,-10.2,18.38,64.65,13.15,22.04,13.36,16.76,2013,14876.33,1.02,1.28,1.29,1.48,9.72,0.01,0,1.08,8.27,4.84,109.64,3.33,37.57,27.04,13.5,499.8,430.73,142.52,2357.41,62.9,27.21,6141.06,27.18,78.63,78.61,65695.26,32.01,259.28,364973651.61,32.3,44.71,55.29,40.69,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2018/12,35.99,30.7,17.43,41.03,40.8,40.01,58.71,17.13,62.5,17.76,19.46,17.47,21.86,3122,17403.37,0.98,1.23,1.22,1.42,8.87,0.01,0,1.03,8.15,5,114.99,3.17,41.14,24.45,14.93,562.28,484.7,57.35,3300.23,67.04,23.55,5839.89,22.8,81.55,80.94,86343.44,30.94,265.42,507902575.94,36.25,35.11,64.89,49,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2019/12,9.47,12.58,54.74,-0.78,15.71,7.88,-30.13,-6.78,63.58,13.31,11.93,10.11,12.59,2192,16222.81,0.76,0.95,0.98,1.15,6.56,0.01,0,0.83,6.31,3.39,133.83,2.73,55.66,23.99,15.21,587.8,493.22,70.8,3552.55,61.34,25.37,112.96,32.7,73.92,79.77,80742.92,26.43,225.13,79746.09,36.36,41.24,58.76,36.61,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2020/12,-0.95,-3.95,36.99,-14.34,0.11,0.98,-69.01,-19.14,63.01,5.1,5.59,3.01,3.74,678,13076.6,0.59,0.73,0.86,1.04,4.94,0.01,0,0.73,4.91,1.9,143.15,2.55,73.9,25.65,14.23,620.36,503.7,141.35,3583.99,53.62,22.97,61.47,44.36,63.92,81.32,52359.33,17.3,152.03,20392.32,29.16,58.12,41.88,17.5,2008/06/03,,5,    특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2021/12,0,0,0,0,0,0,0,0,63.57,16.01,11.44,10.75,14.12,586,3602.1,0.67,0.88,0.91,1.08,5.82,0.01,0,0.77,6.23,2.57,110.63,3.3,62.67,20.71,17.62,572.95,483.56,142.1,4084.19,60.99,31.36,137.46,34.3,73.89,76.13,96462.49,26.19,258.39,24486.28,39.01,34.88,65.12,41.04,2008/06/03,,5,    특수 목적용 기계 제조업
(주)골드앤에스,035290,2011/12,3.62,-24.47,-15.35,33.08,-6.66,3.75,0,-5.87,31.52,2.11,4.25,2.19,4.57,21,919.95,1.04,2.16,2.31,2.7,16.01,0.01,0,1.18,39.79,1.88,53.8,6.78,22.8,6.83,53.45,108.02,94.83,0.68,86.85,3.73,108.04,1.13,103.4,50.3,48.07,15570.49,33.36,1514.88,0,32.76,38.14,61.86,6.44,1999/12/07,,5,    일반 교습 학원
(주)골드앤에스,035290,2012/12,11.3,-3.87,9.01,13.56,-7.75,14.17,0,-7.65,29.34,-14.74,-3.74,-13.11,-26.93,-120,743.08,0.89,1.83,1.75,1.97,15.93,0.01,0,0.95,43.54,1.81,58.34,6.26,22.91,6.9,52.9,128.81,116.04,15.05,71.5,11.48,103.59,-1.91,99.1,51.32,49.12,7635.89,14.7,772.83,545420.85,17.4,84.18,15.82,-84.7,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2013/12,-0.98,2289.15,40.97,-40.76,18.51,-60.53,0,-9.89,28.88,-42.57,-12.36,-32.57,-86.53,-224,552.05,0.77,2.05,1.86,2.16,13.69,0.01,0,0.85,3.22,1.3,53.63,6.81,26.66,8.26,44.21,52.99,42.48,0.6,28.22,-27.23,291.87,-3.83,271.57,30.7,25.52,1375.8,2.67,5.83,496.25,3.48,556.52,-456.52,-1223.83,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2014/12,-9.55,-3.55,-11.76,-4.56,-6.15,-12.14,0,-20.89,25.04,-29.79,-6.24,-19.02,-90.29,-840,1619.18,0.64,2.48,2.03,2.52,10.3,0.01,0,0.73,1.35,0.93,58.3,6.26,35.43,11.98,30.48,60.18,48.43,1.37,146.14,-21.44,285.09,-1.41,260.34,32.39,25.97,4010.26,8.62,17.61,2262.78,12.82,139.48,-39.48,-232.38,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2015/12,-48.2,-98.55,-72.22,1.94,-20.77,70.64,0,-29.05,31.53,-42.81,3.36,-26.91,-76.1,-562,1268.98,0.63,1.63,1.46,1.76,8.42,0.01,0,0.7,1.92,1.1,83.86,4.35,43.33,12.99,28.1,193.43,164.1,6.65,153.84,30.79,58.98,1.99,57.64,63.75,62.9,1377.12,5.71,416.13,0,6.2,159.17,-59.17,-690.03,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2016/12,-22.53,-38.3,14.57,-43.63,-15.93,-5.88,0,-28.4,41.19,2.46,2,1.83,2.65,20,806.61,0.74,1.08,1.32,1.61,7.41,0.01,0,0.89,59.4,1.7,111.74,3.27,49.24,10.96,33.3,235.98,182.61,13.2,142.4,26.73,30.86,2.42,70.16,46.38,76.42,4764.12,25.52,2333.26,0,29.98,41.69,58.31,8.19,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2017/12,-8.02,65.8,-36.64,25.06,-46.01,-6.42,-2141.05,-19.45,37.49,-62.3,-20.22,-44.5,-57.72,-381,615.59,0.71,0.93,1.31,1.55,8.49,0.01,0,0.97,47.18,1.57,88.63,4.12,43,6.65,54.86,338.62,305.56,67.09,120.41,44.44,28.68,-26.15,47.53,63.07,77.71,-4291.99,-24.99,-3780.33,0,-33.53,0,0,0,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2018/12,147.31,3205.73,238.03,94.18,22.05,3.24,0,-32.19,49.25,-50.46,-15.31,-14.69,-32.3,-197,390.14,0.29,0.64,0.54,0.59,7.39,0.01,0,0.28,1.51,0.62,61.45,5.94,49.37,6.49,56.24,75.1,70.49,54.46,121.1,-16.42,208.23,-4.56,155.6,49.52,32.44,-311.92,-0.73,-2.93,-5.11,-3.59,0,0,0,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2019/12,-62.1,-66.73,-43.17,-81.41,-61.41,-136.92,0,-11.95,17.66,-325.58,-23.84,-84.97,-572.47,-10205,321.19,0.26,0,0.61,0.66,8.55,0.01,0,0.21,1.02,0.45,56.71,6.44,42.71,4.8,75.98,18.57,16.21,3.6,-396.01,-106.52,0,-1.46,0,24.29,0,-15967.57,-99.2,-431.91,-89705.44,-208.92,0,0,0,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2020/12,28.19,-3.45,-4.9,131.33,-26.94,0,0,-45.85,74.8,39.52,-12.63,8.91,35.13,452,1071.8,0.23,0,0.64,0.68,9.6,0.01,0,0.23,1.13,0.35,69.26,5.27,38,10.74,33.98,412.25,395.67,357.37,79.51,33.2,43.31,-0.98,80.49,43.84,69.78,5505.25,26.68,153.16,0,133.02,27.92,72.08,29.71,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2021/12,26.71,-6.66,15.3,41.32,-2.02,5.4,-52.88,226.35,34.44,5.71,5.98,3.3,5.21,21,372.87,0.58,0.91,1.24,1.28,37.5,0.04,0,0.97,3.89,1.08,19.34,18.87,9.73,4.1,89.04,338.93,329.48,107.87,83.8,34.47,72.28,3.57,88.04,48.89,58.05,5422.43,20.74,161.63,0,40.15,52.67,47.33,14.21,1999/12/07,,5,"    서적, 잡지 및 기타 인쇄물 출판업"
(주)골드퍼시픽,038530,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000/06/09,,5,    영상 및 음향기기 제조업
(주)골드퍼시픽,038530,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000/06/09,,5,    통신 및 방송 장비 제조업
(주)골드퍼시픽,038530,2013/12,0,0,0,0,0,0,0,0,-14.99,-130.88,-17.43,-27.85,-57.94,-394,278.83,0.21,0.44,0.43,0.7,1.11,0,0.39,0.26,0.73,0.42,250.56,1.46,327.66,0,0,155.04,95.34,0.83,125.97,17.61,108.06,-11.34,104.87,49.6,48.06,-4290.42,-12.74,-43.41,-108.13,-59.86,0,0,0,2000/06/09,,5,    통신 및 방송 장비 제조업
(주)골드퍼시픽,038530,2014/12,0,0,0,0,0,0,0,0,-8.92,-44.83,-13,-17.62,-48.56,0,566.74,0.39,1,0.69,1.02,2.15,0,0.23,0.39,1.66,0.91,169.29,2.16,169.65,0,0,133.18,90.47,0.62,89.29,14.19,153.19,-4.33,108.97,56.96,39.5,1554.55,3.71,15.69,61.02,9.43,341.31,-241.31,-475.4,2000/06/09,,5,    통신 및 방송 장비 제조업
(주)골드퍼시픽,038530,2015/12,-31.89,-73.96,-20.97,-40.13,-77.71,35.22,0,13.04,-5.61,-54.82,-23.15,-28.97,-55.42,-228,401.32,0.53,0.99,0.98,1.29,3.98,0,0.14,0.62,2.98,1.15,123.91,2.95,91.77,0,0,349.83,308.07,72.2,79.93,35.75,34.82,-9.59,67.33,50.06,74.17,-2786.97,-9.75,-108.01,-326.88,-14.96,0,0,0,2000/06/09,,5,    통신 및 방송 장비 제조업
(주)골드퍼시픽,038530,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000/06/09,,5,    통신 및 방송 장비 제조업
(주)골드퍼시픽,038530,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000/06/09,,5,    생활용품 도매업
(주)골드퍼시픽,038530,2018/12,0,0,0,0,0,0,0,0,75.32,-78.34,-2.18,-11.82,-21.81,-475,333.11,0.15,0.28,0.24,0.26,3.55,0.01,0,0.16,60.31,0.41,65.59,5.56,102.76,8.66,42.12,196.78,183.6,103.14,234.43,31.19,88.31,-0.68,68.88,63.42,53.1,-1488.34,-3.93,-1572.43,-148834172,-26.07,0,0,0,2000/06/09,,5,    생활용품 도매업
(주)골드퍼시픽,038530,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000/06/09,,5,    생활용품 도매업
(주)골드퍼시픽,038530,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000/06/09,,5,    생활용품 도매업
(주)골드퍼시픽,038530,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000/06/09,,5,    생활용품 도매업
(주)골프존,215000,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015/04/03,,5,    소프트웨어 개발 및 공급업
(주)골프존,215000,2016/12,0,0,0,0,0,0,0,0,59.7,16.84,24.77,19.44,30.3,5825,34573.7,1.15,1.8,2.42,2.81,17.14,0.03,0,1.48,2.97,2.21,20.78,17.57,21.3,7.67,47.61,159.04,136.62,55.55,3843.66,17.74,55.75,59.8,81.34,47.78,64.2,82752.48,44.04,114.89,1655.09,38.14,38.25,61.75,44.15,2015/04/03,,5,    소프트웨어 개발 및 공급업
(주)골프존,215000,2017/12,34.99,-2.02,-5.15,78.87,3.72,56.94,117.07,-7.77,65.5,39.68,17.68,35.96,51.19,-16,31887.19,0.91,1.29,1.6,1.78,15.52,0.02,0,1.12,2.77,2.09,26.83,13.6,23.52,8.23,44.34,309.32,284.03,212.93,6032.07,42.84,33.95,52.52,49.15,63.31,74.66,86594.02,34.14,123.58,2380.56,43.27,36.23,63.77,91.68,2015/04/03,,5,    소프트웨어 개발 및 공급업
(주)골프존,215000,2018/12,0.15,16.81,16.88,-9.54,-20.04,2.99,-74.25,-0.7,60.96,10.28,11.87,8.04,10.63,3255,31664.07,0.78,1.03,1.3,1.41,16.82,0.02,0,0.96,2.56,1.97,32.36,11.28,21.7,8.04,45.42,267.33,248.01,108.81,6212.16,35.79,30.34,37.61,55.81,57.18,76.72,63252.87,24.9,79.48,623.02,31.83,50.4,49.6,32.28,2015/04/03,,5,    소프트웨어 개발 및 공급업
(주)골프존,215000,2019/12,23.04,38.6,112.2,-43.74,3.64,2.63,-20.6,24.31,62,6.56,12.08,5.72,8.21,2585,39362.83,0.87,1.25,2.18,2.4,23.11,0.03,0,1.44,2.48,1.45,25.74,14.18,15.79,5.42,67.35,133.84,116.02,26.2,6375.45,6.61,56.26,32.18,115.4,26.15,64,99662.42,31.88,88.99,240.69,40.35,50.95,49.05,16.27,2015/04/03,,5,    소프트웨어 개발 및 공급업
(주)골프존,215000,2020/12,17.5,1.25,7.96,44.45,-3.96,12.26,136.01,20.85,62.52,12.56,15.55,11.03,18.02,6101,47570.41,0.88,1.4,2.99,3.35,27.99,0.03,0,1.75,2.56,1.24,20.33,17.96,13.04,4.37,83.56,145.96,133.04,29.01,7156.91,10.12,62.83,34.09,110.49,32.14,61.41,142962.58,38.92,126.85,357.35,47.89,42.69,57.31,26.23,2015/04/03,,5,    소프트웨어 개발 및 공급업
(주)골프존,215000,2021/12,31.67,-2.63,-3.22,105.32,140.8,28.18,99.43,47.5,64.8,17.36,25.69,17.97,29.79,12167,70163.98,1.03,1.7,2.44,2.71,24.73,0.04,0,1.54,3.8,1.8,16.49,22.14,14.76,4.81,75.8,186.22,166.89,52.98,9173.85,23.21,65.67,72.12,82.63,50.12,60.36,221087.72,45.72,205.39,644.61,50.21,36.32,63.68,34.58,2015/04/03,,5,    소프트웨어 개발 및 공급업
(주)골프존뉴딘홀딩스,121440,2011/12,100.9,290.19,115.64,95.97,114.65,114.66,-31.79,13.4,53.49,21.54,21.67,16.42,18.23,4045,17568.46,0.76,0.84,1.03,1.06,49.61,0.08,0.03,0.93,6.57,2.9,12.31,29.65,7.36,7.83,46.59,1016.66,994.82,197.26,5680.88,65.89,8.33,1101.46,29.17,73.08,92.31,68848.89,18.21,132.09,854.36,31.9,32.02,67.98,67.52,2011/05/20,,5,    소프트웨어 개발 및 공급업
(주)골프존뉴딘홀딩스,121440,2012/12,43.08,278.98,168.83,-3.24,202.37,17.98,57.8,34.22,54.55,25.33,16.7,15.96,19.34,5988,23579.65,0.63,0.76,1.07,1.11,24.26,0.05,0.25,0.83,2.31,1.54,12.99,28.11,15.05,7.55,48.35,208.99,194.96,53.59,6702.54,25.77,31.41,31.08,66.47,49.42,76.1,121408.57,22.44,62.6,715.13,41.92,29.93,70.07,60.42,2011/05/20,,5,    소프트웨어 개발 및 공급업
(주)골프존뉴딘홀딩스,121440,2013/12,17.92,12.13,30.7,4.83,79.92,3.14,-96.19,26.07,48.79,0.77,14.84,0.48,0.67,77,9908.7,0.62,0.87,1.33,1.47,14.54,0.03,0,0.82,1.74,1.16,13.61,26.82,25.11,8.42,43.35,133.05,117.72,32.19,2304.23,10.91,50.24,25.98,84.23,43.93,66.56,104828.51,16.43,50.99,642.49,28.71,36.31,63.69,2.67,2011/05/20,,5,    소프트웨어 개발 및 공급업
(주)골프존뉴딘홀딩스,121440,2014/12,19.47,104.38,63.67,-36.93,-5.3,14.57,2726.3,17.66,48.94,18.44,15.3,11.32,17.4,2156,11658.09,0.61,0.94,1.88,2.18,13.67,0.03,0,1,1.27,0.91,13.09,27.89,26.71,7.92,46.07,91.84,75.96,29.5,2639.88,-2.06,56.67,22.05,120.34,23.19,63.83,165410.32,21.71,38.44,962.02,38.5,31.17,68.83,47.9,2011/05/20,,5,    소프트웨어 개발 및 공급업
(주)골프존뉴딘홀딩스,121440,2015/12,0.69,-11.66,14.5,-45.03,-21.51,12.7,999.37,-61.7,33.7,529.43,-0.91,113.92,168.4,23073,4346.51,0.22,0.32,1.2,1.5,6.03,0.01,0,0.58,0.38,0.26,22.68,16.09,60.53,14.64,24.93,93.81,70.63,46.79,2559.37,-0.84,39.17,-1.54,121.55,12.66,71.85,25820.5,3.37,6.44,281.97,15.69,122.17,-22.17,3373.68,2011/05/20,,5,    소프트웨어 개발 및 공급업
(주)골프존뉴딘홀딩스,121440,2016/12,-0.85,-0.68,-1.75,5.31,41.01,-3.8,-99.54,47.86,48.12,1.18,5.1,0.38,0.75,94,5679.12,0.32,0.45,2.44,3.44,8.41,0.02,0.06,1.09,0.61,0.37,7.23,50.51,43.39,8.85,41.26,70.74,47.34,22.85,2462.23,-5.56,44.06,5.22,124.69,13.45,69.41,50468.4,6.63,12.75,642.51,20.75,60.02,39.98,5.7,2011/05/20,,5,    소프트웨어 개발 및 공급업
