[제조]유동자산구성비율,[제조]순운전자본회전률,[제조]매입채무회전기간,[제조]부채비율,[제조]매출채권회전률,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,[제조]자본분배율,year,label
22.982098992087067,0.30251345507748123,13.280339021348535,480.65238078681193,5.342721744337289,-12.357090296950297,-97.34395814132864,-159.55040047903063,-9.35659193020119,2012,1
62.069721239141195,0.9351490297265042,46.79940388109399,739.19,6.980605768203119,-42.143437867385266,-53.05676583661101,-163.2139675099687,0.0,2012,1
76.44249751358336,0.19558321598370465,89.41981526149051,157.3181590168664,2.843617760923404,10.57393504640951,10.111238712361214,6.758636815712116,49.98629380858289,2012,1
61.19865071802355,0.9117510528690657,49.52440494555018,739.19,6.7739204263018875,-42.00614846416847,-55.18433995748188,-163.9,0.0,2012,1
31.20371710694399,0.35521613530092305,24.40060454849476,536.9810054096265,5.232046115868061,-38.1708630703921,-71.71991501669123,-149.3682426598617,-31.259825831063612,2013,1
32.332874955831635,0.5926407367517846,143.6895382259442,4.21,59.98,-33.98848737863047,-65.40548734496463,0.0,0.0,2013,1
39.376917384962006,0.5811358122438138,51.643910892784454,120.53814569157329,2.9043094139835386,-15.63118646215467,-28.281753304593337,-28.699099234425308,-76.90120738438297,2012,1
55.52406547441328,0.29921210217519256,103.46599459487958,17.64926274818837,6.45423896462247,-58.53,-363.96128857346486,-147.08311784802774,0.0,2012,1
68.18873751307683,0.5168373047645182,73.59151206596016,154.94084381725798,2.436511507262714,0.4096155554912835,7.334010582801854,6.330004070308406,52.73029767780793,2011,1
54.09910162357963,0.7920787813787957,80.70690787373532,739.19,2.47544853034843,-36.07184423941548,-94.10361132821306,-163.9,0.0,2011,1
64.59773144769883,1.3896368416063798,9.980225778344364,27.691361843976075,7.956486681672055,13.112286463097828,26.522195673499425,37.0216676590467,77.52792259210884,2012,1
56.04173475235007,0.6515338012234377,67.68678333716994,4.21,3.465473126521279,-58.50671795336446,-112.98739832450913,0.0,0.0,2011,1
72.33199995339912,0.3394875032038106,89.28036239543928,142.71343714321202,1.7442354242878524,0.6079166569581498,10.214508350614494,9.615958398380396,56.354897789436556,2011,1
38.13230087791607,0.5524233082816358,26.7471754390795,739.19,15.537889222803559,19.992853634709473,-11.723150626076507,-90.83560877235885,20.870398370532996,2013,1
45.6216369968716,0.6458905267143322,22.693036823949072,319.8781394667081,5.797803758006811,-26.40485510650973,-107.85218603716635,-152.45388912296985,0.0,2015,1
75.63799016162402,0.7814895508212264,11.605804824210157,10.790962647583724,7.2953401411561245,6.611048225718736,16.939158484941842,13.059585340690425,55.25347479325724,2014,1
35.08350929342098,0.19038573081648683,28.662262137193395,739.19,3.2582685584082482,16.379446078600555,-247.35370644387447,-82.8988253571836,0.0,2017,1
15.469593798941652,2.4818030201101244,40.141234313409086,739.19,33.2593086913679,-27.44005127775135,-8.22501285096202,-121.1240806746621,20.427430136980483,2012,1
21.576676135011695,0.11851458108113351,63.209412905250446,4.21,9.306257675690988,-46.37328359907674,-377.34,-163.9,0.0,2014,1
57.1715332567082,0.6119477074527025,36.78870417989539,186.16759495191323,12.085219384541876,26.867460535455532,5.058414567627042,10.655865525101053,55.46312797485633,2013,1
59.63796948822691,0.1743998920338765,136.79696907768235,4.21,1.3650303768154357,-37.593164575768284,-149.71027001172595,0.0,0.0,2012,1
27.21189709414869,0.27996273114726344,61.99347107270259,150.33858234007357,2.470054998943886,-34.202209357720854,-377.34,-140.0498230642365,0.0,2016,1
64.39054332075126,1.3940258735791007,9.941950837758723,27.67490297407837,8.006056925128668,13.041997406946457,26.453003875341235,36.91620180252573,77.60279431399643,2012,1
38.919294121968946,0.515538145023106,52.007529521522414,142.16295578145284,3.2868738080897235,-13.77204304403136,-31.880990333350642,-33.532696408432415,-97.73124801417515,2011,1
68.2333899650283,1.2477754362750542,24.23146548121287,53.49626780801316,5.440727472225306,-35.85981033827938,-28.251391723877074,-52.141407746835256,0.0,2015,1
61.414647388723246,0.7336731562022571,66.23124457945914,4.21,5.757675904547172,-47.37260978848039,-80.96833883235041,0.0,0.0,2011,1
47.27787060010169,0.8029403553067073,47.023205241441325,739.19,4.753347263969399,145.03914395351774,-89.40034838250126,-158.63020332315673,0.0,2011,1
45.91596417892386,0.7279571819990303,85.78167445321961,739.19,2.9242997260067884,-36.89626480286961,-86.28077620388169,-163.9,0.0,2011,1
51.60693987550056,0.8145044060837132,19.933403812590647,65.08463609097356,18.40226802467417,-36.0034670991199,-30.846193894806532,-32.005987568865926,0.0,2016,1
81.3541035030149,0.41003748163136455,21.7884864446297,118.99058300673126,7.922054997579986,-38.96892119847084,-70.68082998460581,-25.11785983193177,-7.651805242640807,2016,1
51.98318506349232,0.40435314096464525,126.97424449242399,739.19,2.2714397290126094,30.211636655750418,-43.17759250860154,-97.23553476176875,11.57300171027494,2014,1
31.610343690741928,0.4382123760094911,29.833177496233258,358.3685853031822,6.04857912351171,-35.724530380983836,-99.29137535223929,-111.40969427886955,0.0,2013,1
20.62338107440475,0.8040492327178038,88.51599152718315,247.28210688058613,6.718899136676481,-48.33382752506935,-377.34,-159.27880637186038,0.0,2016,1
61.18530712615593,0.3973772890125385,29.545260549624746,739.19,19.74927896063093,-46.76640535428941,-103.54023676347418,-163.9,0.0,2015,1
16.515690599564493,0.5190984725910532,8.332250886931881,32.87241015890348,7.81020669743271,-6.858830025692781,-56.71904518394897,-16.70415925718334,0.0,2011,1
38.8342080513557,0.7679392780453704,23.351505399967344,35.99811833367689,4.2887589611451835,0.6086285662649349,3.7968010668874275,9.94838269478942,55.82406143622504,2014,1
53.90860016410206,0.7389365149824174,82.5045524393658,196.75770479175497,5.135689094243335,-43.37601202533857,-27.887995063424317,-51.02457927893606,-16.385770617268765,2013,1
59.31187394117849,0.7165082883427113,18.6419978309486,668.0546720286686,3.8285723785253203,-4.242651913359969,-11.751445353947327,-60.738353770560785,-10.268640854318408,2012,1
62.26229204680904,0.640047104324038,36.7689518542482,642.0482379513784,2.982880850859511,0.19992825263149872,-10.485439458543947,-51.88308533322449,-39.290998710578954,2012,1
47.13850150676808,0.421163216616208,51.8324471910076,12.454694894800685,4.2300528270197955,-29.242488125053143,-137.3718531786349,-131.3981231796358,0.0,2013,1
51.78513113266306,0.72497748945616,73.53508611157538,528.8927045193577,4.398129362146635,12.781273373637152,-44.723974242345086,-108.60405229444407,0.0,2013,1
35.93907889796729,1.346900618097659,35.341308387674545,739.19,21.140123426661972,7.916751086350526,-5.180894996947546,-103.6230311664088,19.075973013902395,2013,1
44.78225035846182,0.1084680984527295,120.73197913550658,739.19,2.2129169155885204,-36.24674823765241,-366.08486408986397,-163.9,0.0,2011,1
32.741539011771884,0.5092314380986058,60.193246132326706,55.2375533018167,5.109577095509959,57.039030702051846,-172.44953186407878,-85.05786619901694,0.0,2015,1
53.478573006515845,1.251540245797572,66.80711464407699,112.45944073412467,5.832927696740726,4.74829333670421,-13.84447339159582,-43.077684881815294,-467.0775140456582,2011,1
51.54730999895503,0.4037925001064324,48.74397249600395,62.34823998420931,5.077499165431406,0.24674998161622597,-112.89770084076102,-76.26284666772455,0.0,2016,1
20.83740479339283,0.6239952210978781,65.22894182271902,43.38558443934642,4.539235870907516,82.70438580916182,-212.11259080670604,-90.89690837040416,0.0,2014,1
47.23056012868092,0.5347580297769651,58.66148891896648,4.21,5.558534376900262,-58.36529574138371,-153.54170224602404,0.0,0.0,2015,1
46.83854060819448,1.0917420676618337,40.63195913044299,739.19,6.095756408970776,-19.515799591314703,-27.49894983182155,-133.6527022488869,0.0,2015,1
39.04518117380157,1.1207336052573478,27.884551660465917,185.526708193173,11.772116384480068,-51.680295096038115,-161.48473522187405,-155.1683401314337,0.0,2011,1
50.32006545711053,0.5199720539489266,25.320805556757033,75.98457846609176,6.0511921151877734,-58.53,-372.4839520230848,-163.9,0.0,2011,1
60.50083204714616,0.9137173290751167,49.20876360509759,739.19,6.832019255417973,-42.183285130256415,-54.635171645856424,-163.9,0.0,2012,1
57.28262541484272,1.0843328641694834,44.61374363072164,182.2613597872555,5.212945340468405,-28.59478612658798,-69.99170613220849,-156.50692617782644,0.0,2011,1
51.13223118791598,0.4596377281847288,58.994177129518775,4.21,4.460714033822887,-48.579462587934174,-110.03708680151959,0.0,0.0,2014,1
47.871106141958904,0.36391686368590215,117.11629017932093,739.19,1.6979765479111382,44.145235802011925,-62.86409994215454,-137.54657006703928,0.0,2013,1
30.449910586707706,0.5571727069346918,21.37047433067233,334.85154252726755,5.3417251641819865,-25.48888929787449,-72.0514058455326,-85.68093437260768,0.0,2012,1
74.28728785342672,0.23063610386773553,65.03575559135622,4.21,6.660842340300595,-52.4625613936406,-377.065839233006,0.0,0.0,2011,1
49.94708853484034,1.0936266071748049,41.88894698559473,739.19,6.302113485641113,-23.097366935716316,-27.243594727813964,-135.3864786008203,0.0,2015,1
68.58374632811687,1.7134072832119485,7.959681879190855,42.89609627795088,3.9120351619695133,-2.0019028837297697,15.705348682188621,39.17735453686889,34.21220846363662,2015,1
40.55845608464335,0.3940627478094649,120.53430213868481,739.19,3.3228538857803893,-5.8916370938484395,-41.53014968651532,-56.4837529779796,19.704400771651095,2016,1
29.967709874736926,0.45330490246260563,19.988818585565568,4.21,4.107266502161174,-12.814976470027851,-41.47768018995621,0.0,0.0,2011,1
26.99670974952117,0.6522887166274847,26.256173478992245,330.5337485908436,4.323023337796028,-8.105035773619715,-42.365053557296505,-77.04211262745903,0.0,2013,1
65.16487737672855,0.48132268289371927,15.887734582222052,204.35320267254696,14.463454385633385,-35.302063902637684,-52.61970832584228,-102.83205366576279,0.0,2011,1
43.92467983373814,0.6233840458993184,48.27946257406768,17.60327474120388,3.7713298961540107,-48.37505348905608,-128.038176092562,-48.7822607533622,0.0,2016,1
35.6050017473666,0.46219586726721007,16.12111059854814,4.21,5.65219586726721,-14.524343423329423,-70.675142906665,-163.9,0.0,2011,1
26.28851441648166,0.7140692428873857,10.975940543140403,11.224751169360271,2.780296030644912,315.38151691162795,-85.8726597409769,-32.02530337016575,0.0,2016,1
37.020794817664694,0.2555346488428971,11.466800710794917,21.88040961190037,9.854302440131736,-28.57573085094078,-187.4319501538735,-29.3590675206985,0.0,2013,1
52.14752796093707,0.4005341575378041,57.29892420042936,133.10318803686172,2.1252394285050036,3.2742133843421755,-24.80252830927825,-24.362449585577835,-72.85314770532398,2012,1
20.719355722454555,0.43795511383426367,75.40916961411195,23.679634500701308,4.875120551650208,-26.832365021821957,-264.27078664109496,-60.51293892701733,0.0,2011,1
44.81827710624138,1.3885048510500457,10.760875232718035,100.43680068516295,30.96538349485902,23.15677991358163,9.496480341256332,20.93617872522124,39.01153940478914,2016,1
56.87660925201763,0.8615684405575492,72.91376765384764,181.56260713232135,4.117294262210878,-36.16355312247584,-64.65118911622126,-117.2177155360832,0.0,2011,1
59.09169003853196,0.7155024370704917,71.65085286873929,739.19,3.28764570715422,-38.11953556427993,-96.35395077329471,-163.9,0.0,2012,1
25.80229023147036,0.16776797069046356,127.89776296496049,739.19,4.0769751389384,-28.750688765993537,-348.00635074438725,-163.9,0.0,2012,1
26.080055267299525,0.36672521483494314,33.191873603345044,75.70577733875692,9.945707499322445,-45.379115153778145,-375.7073212324738,-122.69173543509625,0.0,2013,1
44.69565725342675,1.1739041868257067,55.27597988834532,39.03249663940094,5.713811898024657,-16.622736337912325,-20.116731309998656,-12.948062355796853,0.0,2011,1
47.228804431519464,0.48634355050984746,22.567304669762045,34.84753152135344,2.8862198892679967,11.294623475942064,-84.82946547210392,-60.55776702943771,0.0,2015,1
56.53957737500152,0.30119101023384126,145.25819876754213,4.21,7.749636951751281,-50.009624805548924,-154.1087052616951,0.0,0.0,2011,1
25.01081787142185,0.1019509951265056,54.945480287156535,70.98530169697143,4.439608902150479,-35.71678596025278,-377.34,-145.35765565996343,0.0,2016,1
27.26203432723615,0.506407199375802,42.89987764507592,367.9747184402601,4.906287766326722,-15.890717015705192,-71.56311131173143,-114.59359196580277,0.0,2016,1
66.68004473741853,1.578412406197197,84.24969248449185,139.90462482699706,3.211778571475983,-14.558152635107346,6.069337592143408,26.04335714427948,52.522521433170326,2015,1
38.1360073304478,0.4834904593142897,6.556971665721303,194.71079065418851,49.04573670571907,-27.03714158664041,-53.88441951553419,-74.03266828623806,0.0,2012,1
47.146601255792994,0.8933854722176909,31.702681203084424,54.39712880609478,8.538920961610458,-28.918071730009657,-22.223126515257675,-22.61962262455107,-26.353380259832377,2015,1
55.50198206584183,1.0142375198183453,56.23132866767764,169.3419902672869,6.753752528804802,-42.52468368962225,-119.93078462439422,-160.97105582589143,0.0,2011,1
24.82220297140519,0.17546625059279186,125.67440350066931,739.19,4.434464011902771,-28.155515501044782,-346.89154358603133,-163.9,0.0,2012,1
30.810017890055384,0.6777602543733952,18.76497117319873,75.82997482664919,4.1090292227843515,51.505265404563204,-43.13889338563668,-34.292437879785005,-566.9281657622955,2016,1
26.424292880796173,0.09827007062292663,54.155308493721584,84.6034953853791,3.3586440729327878,-33.67264588593192,-377.34,-141.5761192199533,0.0,2016,1
51.73781565549466,0.28934863784216525,54.15628508954491,69.16888501498137,5.490612640619515,10.518847674241773,-108.8009590632663,-65.6043227182791,0.0,2016,1
50.41207673958655,0.746217423428645,36.80049210785034,621.8946941158423,3.756486969371458,-9.545489185947968,-19.67774382058218,-93.17097528232871,-3.8174311525631097,2012,1
52.3421905244856,1.2175558439104766,64.47619063007267,113.28643274168286,5.601118798208484,7.9590238735633525,-12.127369940205178,-40.19658309345051,-411.83080035066143,2011,1
19.42868728223969,0.2199535759141543,147.47,16.904716435213093,3.223298398485076,-26.61359436313684,-367.45588390252937,-4.683075946038899,0.0,2011,1
59.666400349250274,0.14307284289257144,52.325605101399525,62.68557345584635,3.7998317883939583,-19.620024325046188,-116.61076076238466,-21.912869757722614,0.0,2012,1
61.51214968783767,0.992249730763612,46.57100107694555,739.19,6.987323497736896,-39.74184955905985,-43.8165288629002,-155.6061388129658,0.0,2013,1
44.1367898792869,0.7638453724101231,46.79897479310549,599.2625603752424,3.9104555121008753,-11.884615124136708,-24.584870579304635,-112.05995936532639,1.5611652606995037,2012,1
59.51101971195349,1.11028657444579,70.64678768536527,460.81105884721046,5.934158626647749,22.819750125524447,-9.304944734570386,-22.371798579085766,27.33388896906944,2011,1
13.473297220239958,0.28502111099852334,12.308150552653427,739.19,21.96970389131911,-2.5280500007545776,-29.994922777905938,-82.12001777200945,30.200740559832695,2013,1
11.175939232530993,0.694454586790843,17.691094723840656,73.56625086472071,21.54673076859701,50.28471272669992,-41.13441809709467,-18.201604621709226,16.357762256601177,2013,1
42.5716483743908,0.4919428855261457,18.381273404511667,29.550707724541077,2.9330851750032316,8.003521233016611,-68.83581077904628,-36.144827913979384,0.0,2014,1
54.93484661870542,1.9190192438250373,26.349633502703405,67.72292738127777,7.907351259936195,-0.5003453598354541,1.4504543533792242,2.6668169538073982,34.62793574432033,2018,1
47.70262472387695,1.556383090421975,44.9977078204643,739.19,15.7860417173634,-35.025845419654296,-20.230838360630234,-135.77073400797477,6.728314450022214,2014,1
63.37925406368453,0.3657008317262932,56.18781234782301,4.21,3.0252408348174176,-40.98525161487251,-98.58559201763343,0.0,0.0,2012,1
62.79707752548213,0.7519912598196775,5.2169004495941405,34.8805816074853,5.559413847951624,-34.63941384795162,-20.462558568138483,-19.783863443819463,8.894097050896164,2015,1
35.66900211463881,1.0288685187524633,28.267263284002137,739.19,5.6225759722581525,-5.675388499760636,-27.24097508353502,-122.04295175544428,-1.1069274724128917,2014,1
50.28983370111479,0.789142888964732,18.306813284423168,64.57889415761542,18.417429780659813,-35.36159264080992,-32.70757316384992,-32.04958974501932,0.0,2016,1
21.404491664402308,0.6652021963863202,8.282418646132681,115.99679974231029,11.753042677537344,117.154353547735,-49.81753048668807,-51.52048666364606,-601.7321539785528,2014,1
22.277210140621204,1.6865851760111625,35.97668306049776,739.19,17.120523427602265,-10.285409692911323,-20.061347813706686,-122.10316391624059,8.839313460833182,2013,1
74.84293837576584,1.0203737334711036,25.908075964722837,87.72326947413164,7.871961685299732,-28.749596368343656,-25.186491888812874,-48.06175571728781,-7.87907867745553,2014,1
43.587817255264014,0.6779192225630626,46.84671154302052,584.7553620760638,4.65753564827115,-11.855973074187688,-24.45120767954254,-107.59179957327926,9.864972908419588,2012,1
49.576743811375955,1.0301213291190492,35.053357230732054,49.26814953446091,3.1698887161496767,-27.103012940965193,-19.803285931483053,-25.84819956433096,-30.217371922823745,2015,1
41.34437143488066,0.5910474849983192,21.501898187753405,321.52322131613295,6.208796981596487,-30.17821488463439,-107.1423247513103,-140.53801591352035,0.0,2014,1
35.10269097693058,0.43190850004164155,50.932250360625765,417.3602566103185,3.7161450154073696,-27.100828056965625,-88.50544357124866,-117.47402295994084,0.0,2015,1
59.09575772987381,1.0588079257043135,44.789488421305705,739.19,7.547266129928408,-29.083169330353467,-24.383165160332904,-136.79537139402362,1.596683260794709,2015,1
40.619960352332455,1.5009766717431932,15.01467418700576,81.57666096343581,7.2343864679980925,24.753447909443377,6.863342143926121,14.28141912602147,31.443123650130104,2015,1
43.89051208211102,1.3269049149626093,27.227108097963935,74.81980915363334,7.6387999271685665,-31.889704998198532,-44.786773225023595,-67.13348138541448,0.0,2015,1
54.125486635097275,0.4736725141256017,80.9896394579026,172.0498621121267,4.417754491246837,-41.915546095777884,-23.417765453639767,-21.11672429603493,-56.6851087914488,2015,1
58.555542837881596,0.6283207454044912,72.75921176370485,4.21,3.0148580938740164,-57.164136753785954,-114.08621226931291,0.0,0.0,2011,1
55.31647075074964,0.18223734692328103,61.34282761390126,36.3104231900696,2.7475176329195667,-12.820482628743797,-109.40983292309161,-18.771904452719966,0.0,2011,1
61.94146904621112,0.5941186358079473,26.99415164120513,18.017544770348096,2.444448077706741,-16.210017420808136,-0.9179729224019235,1.936326631017498,66.10813978560692,2014,1
54.36392025062779,0.7847405164481945,81.57869927740947,739.19,2.4161851291120486,-35.884982877354226,-94.41057231793982,-163.9,0.0,2011,1
37.20266680361288,0.3719120219701745,47.98786798428933,311.125946674896,16.67696562831422,-11.050597335895915,-53.14660079575754,-61.931367167989855,-710.1,2017,1
69.76322311515564,0.41838922665619616,59.07254899693388,4.21,2.091073674621643,-42.77093730865039,-95.9557024259887,0.0,0.0,2011,1
73.2717338442364,0.4559334813503816,56.485861231404144,4.21,4.159825065848459,-32.04475487382768,-69.16726797019366,0.0,0.0,2011,1
61.50545876956712,1.0082257702309292,15.943906492275554,21.956576980264668,10.201171412983046,-10.625596346948623,15.917475484167099,19.80634893223016,30.212335233287494,2014,1
52.645712338255876,0.4804485380797301,38.369806348729114,68.31701638746765,5.504103448156265,-58.53,-371.0018201779899,-163.9,0.0,2011,1
35.24687197753393,0.3813189558354506,29.87084133555328,563.8012557580735,5.15810533313152,-49.925854112925016,-59.350351053278544,-143.94274648810205,-41.82247221125467,2014,1
38.13639743590822,0.5524853947625721,26.749911843239286,739.19,15.536449736245553,19.99639026462355,-11.720375130428724,-90.83803934311254,20.868164406968937,2013,1
67.64041377822616,1.2483463733509468,11.683528442479965,24.520176033786335,4.230965995150112,-0.8691333105919359,12.358702977107798,22.574464325431133,32.54548600879495,2016,1
59.51709910243827,0.46335738677816407,22.3148540546537,200.53410734539324,12.771981512362132,-30.41627118981588,-51.27486985696609,-94.29662330097912,0.0,2012,1
79.65741590413111,0.7545433358414206,3.9487065286448533,739.19,9.98212212230391,-51.14664111579912,-17.3207833339411,-117.71306238192945,-7.045696972730327,2016,1
66.54000934298693,0.7798214323247267,82.65966984268681,4.21,8.46678578184508,-35.02324224711573,-39.03094910648268,0.0,0.0,2012,1
42.548045003127996,1.531369428221129,12.613540136625847,38.943730674122506,9.746212775067198,8.598359860120404,18.756357616545372,25.765672902434808,72.2615015011396,2014,1
66.9197088469244,0.43753538796209973,45.61250837051668,118.97027633886951,13.853057536670915,-10.995517952984539,-45.92593875487521,-42.29885311307647,-705.7766265617051,2015,1
12.67227761727895,0.25918800851840645,145.19046924733962,4.21,4.0055152077882035,-44.04926682324291,-364.75996832856686,0.0,0.0,2011,1
36.812733231847155,1.1958656899792146,21.60758139279383,229.07573365335315,11.40481315781427,-40.667592339328166,-148.1041828267676,-160.75930074445324,0.0,2012,1
15.070519031536177,0.5669001904816038,127.2489626855547,158.81910947704958,4.4228678418573635,-43.944893914563195,-288.51593981730485,-116.58009431547546,0.0,2014,1
28.14073554471046,0.4351437695009981,72.92245971886234,21.597379960618802,4.711821068163676,-30.792779921337264,-262.48309873503,-53.65575008564882,0.0,2011,1
42.15662088539161,0.7105184745770703,45.4835071843717,67.63986051600672,32.26577925113462,-15.007909468755605,-45.18156563616297,-40.21536342773173,-710.1,2013,1
53.30651635194075,0.8495092755758658,19.535262685412153,64.10186409234224,17.276790401119932,-36.481728809088914,-30.91477892633309,-34.32904971487937,0.0,2017,1
73.77404609560737,0.33250436626108404,55.79604157286036,4.21,1.7217687749226613,-37.16909728937921,-90.39465771540519,0.0,0.0,2011,1
43.07978984877554,0.5430284054588161,49.620592898800794,159.9749736860249,5.555432094070428,-10.008154153293827,-34.538196979482855,-43.82432417955322,-5.573713244187871,2014,1
46.77650320730514,0.5106773252443264,18.103274827107906,38.4566881786276,2.7041293036690064,14.68472400405841,-78.02448850422404,-48.27854381936405,0.0,2015,1
47.539570361826,0.6418677812511191,42.18247044159516,23.3094678976669,2.693992178506203,-44.142278093493736,-129.4561426474073,-69.56590088965116,0.0,2016,1
39.923173613096324,1.4606898666697914,9.81093246643309,153.91370910669932,16.56130745354535,-10.122166413499416,4.266641346717132,12.88052813349426,43.26234286689243,2014,1
73.84623665217033,0.49262582615985384,54.5588802768834,4.21,3.2716243009416623,-58.53,-193.88371884710568,0.0,0.0,2012,1
25.006374915342175,0.5910027466600962,31.879890818380694,334.83252162712756,5.096393911194024,-10.290902035789902,-55.01914716580109,-96.4055607576315,0.0,2015,1
55.3741225028093,0.7943949158306515,79.52085867676499,739.19,2.4775546447633108,-36.11258787289343,-95.15516993750009,-163.9,0.0,2011,1
36.05359431147144,0.6815759779048209,28.418825445739124,24.791325960714655,3.1526410113611565,-17.85940387270354,-29.821724218185718,-7.89148194489082,-20.050806166100145,2012,1
57.29310722548345,0.8876341060540291,81.54030093737447,215.97801394840502,4.553365343351036,-18.695157499523354,-19.406010150874085,-43.14972413619647,0.0,2011,1
49.40139941320028,0.6178001268541894,35.70365824163244,184.45727619110386,8.413567937801812,-56.7813117102769,-150.77588385061918,-142.0756864507337,0.0,2011,1
36.69526231771313,0.5219918492506026,14.148848686914409,40.071836480523515,4.61062659872653,9.084034620951737,-73.5891950937638,-41.07119202736618,0.0,2014,1
27.21461638097835,0.5659411866623152,83.01478088379929,739.19,11.827993177122003,-39.97483681749091,-75.24675879006806,-163.9,0.0,2012,1
35.5379426868349,0.4581357034795425,102.97977091073878,739.19,2.513321742814008,-28.211197488650157,-84.46959054765588,-150.41605793040108,0.0,2013,1
62.980247903486294,0.4665911522387235,55.28030985175397,177.4665804905401,8.576894643778715,19.66982904476987,6.487610597015956,9.470968158208192,57.49017952139424,2012,1
61.831432097611156,1.5609207490035728,51.407641568210025,70.70902906691597,5.55841895769709,-1.7509749107096653,6.711320586598675,10.846825164992994,29.28742413136031,2016,1
47.636913449666196,0.6463047701013118,19.998960658978127,304.5618302191187,6.608538972192427,-27.16718859107581,-105.27549114841467,-150.93454155410564,0.0,2014,1
70.9609414029042,0.26227129139554534,59.16768163846352,7.7625313277929475,7.661245999036738,-53.17709775946057,-377.0755546955087,-10.247031442846625,0.0,2011,1
46.76256542179387,1.183644683956105,43.58558212115898,175.71219789523175,9.514092791520063,-44.52269171371759,-137.77583634084678,-162.0597459836591,0.0,2011,1
58.34094551485339,0.68,21.177467133456837,681.3582196176238,6.0417877314252815,3.463862466577212,-8.967736378713347,-65.29617931523242,-4.095581284439631,2012,1
43.661068237116,0.7116454520122203,35.549600911897514,151.2291474353342,4.483631219972011,-16.432062669601653,-34.20410766229861,-41.99045257139883,-160.36993322349304,2011,1
19.38946107486008,2.0239117042871073,37.74326013921456,739.19,23.966497073711178,-17.562303354910316,-15.040447176073403,-121.68784281495286,13.754921424900562,2012,1
52.29170220923909,0.3162037434782589,52.17068571657623,74.08504779048877,5.980718318478225,14.199675590488859,-107.26686115380446,-74.21306251874938,0.0,2016,1
40.085598137462895,0.4660649550257093,53.811095195175014,135.95097745382958,3.293518121387623,-15.189625330895304,-36.10928840522236,-33.431965221558116,-89.61181563043749,2012,1
39.58507671552763,0.6225757136385789,143.285081961384,7.708842994555743,51.80858073795448,-31.347534350207628,-56.62364240036196,-2.29995829434455,0.0,2013,1
45.00500084044521,1.3877705660780906,16.02304871526468,82.8308808248591,6.549195044429011,26.264860065859924,5.697242919248475,12.198312538679486,40.388422980830796,2016,1
35.715655090691364,0.4308020666233008,54.63548301181227,427.71426053915127,3.3067646506212904,-25.587227140675473,-86.61233599246764,-118.53841190838465,0.0,2015,1
46.46831276540091,0.10984729060564492,116.37717991267617,739.19,2.421864526755205,-36.61430294640437,-367.43095563110944,-163.9,0.0,2011,1
18.21490651471995,2.4608719127662,40.304495047958326,739.19,35.43870333099902,-24.3936463712187,-3.779278532294171,-116.64028258626794,23.746284592019798,2012,1
28.64236379822633,0.4151319577928028,30.45341392668942,4.837766776096635,4.486451535720831,-33.68125092566332,-162.02724724574443,-17.99598091477021,0.0,2012,1
52.583228309438596,1.1315010338472997,44.736542990070255,184.02600293072726,4.200558326965115,-23.941266260623202,-62.63286094305844,-144.43748931093825,0.0,2012,1
41.193701426717766,0.393960438348548,7.853351368101723,13.751699152263429,36.18222282725499,-22.76909917983396,-35.879299848362066,-8.200796919164889,8.269856261642065,2015,1
52.56505414970843,0.11702681974001328,131.21143743925774,47.69660488721917,2.0477520449619773,13.390893374837951,-377.34,-16.042191596918112,0.0,2011,1
37.32269748524453,0.9675262844150168,28.4191487779649,717.1788938600188,4.506320967920545,0.6208217605409487,-23.725003766596295,-103.63105384941598,-3.1773824652757767,2013,1
43.500253510257764,1.470577799364034,16.00179312620678,81.3520470730787,6.7606707067561995,27.291753753103148,6.223276997720497,13.415895676337083,34.536208914709526,2015,1
61.19448219556583,0.7960907855898858,30.461057572463396,192.66278107999926,9.664226582533333,-31.77368447892297,-62.05681348331014,-131.63163479640716,0.0,2011,1
79.26952774128723,1.0827303043558503,15.188148245152346,25.337312363559352,4.634680136902043,8.33354339616848,25.684111766535263,35.647433741260016,75.03073044993812,2013,1
28.053430985224832,0.5185372689150438,29.900422184155786,293.0004090720993,10.909034351704799,45.013895290488925,-47.82471933589762,-63.37810492330781,-710.1,2015,1
63.28408299626598,0.9213834211341485,64.62023784107977,167.22331913134093,3.3731392176209933,-35.65152831455096,-88.02592955164684,-161.0409093430427,0.0,2011,1
61.969876453062625,0.9475763152273504,60.13820625678822,123.31941398412077,5.2148463523057975,0.46315877076832646,-24.109930551139282,-43.192217464861045,-541.730886931256,2012,1
44.78020279190582,0.44207033565268794,36.42310253993497,27.555409449766735,12.905384789870064,-56.11381548232724,-375.60220141617935,-67.33822241238545,0.0,2011,1
80.67398641788773,0.7482036916464105,3.3867056378439644,739.19,10.082871062484069,-52.19747997655578,-17.09152809251074,-117.6129988086893,-7.182941702465544,2016,1
19.915318031358318,0.49710088332650504,11.15994099784745,24.90128372176808,6.728325261785383,-8.33866784894421,-52.52550475778918,-12.05866836067919,0.0,2011,1
44.017352595681245,0.7451508410631508,46.80936064385381,596.1063003328286,4.0729940763120505,-11.878383613687717,-24.555790197209344,-111.08784373528384,3.3677839983694,2012,1
81.06322154806051,0.7772450971499439,0.41118723339228014,739.19,10.598502572730403,-49.43537620513054,-19.35997568300761,-122.17905345141128,-20.356640788186425,2016,1
