회사명,거래소코드,회계년도,매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
제이더블유홀딩스(주),096760,2017/12,-0.14,  전문 서비스업,2007/07/31,,109.51,82.81,6.91,4.24,260.63,540.41,54.05,1.2,2.67,4.93,184.73,48.78,43.5,6.06,8.32,3.28,3.25,4.46,38.03,12.7,0.54,2.1,1.15,4.65,1.58,10.31,35.4,78.45,231.2,0,0,12.93,43.78,0,877,66.48,37.89,-5.11,20.58,-4.44,11027.11,,667.92,27.73,0.54,2.48,1.01,1.29,,,,,,271998.12,,,,20.13,80.54,439.1,39.77,50.86,49.14,20.91
제이에스전선(주),005560,2011/12,-4.64,  전기장비 제조업,2007/11/12,2014/04/10,339.08,241.92,30.05,46.43,57.21,207.78,17.06,-7.64,-10.77,4.86,53.69,65.85,1.18,-2.3,-2.58,-5.89,-6.07,-6.82,-10.01,-9.24,2.64,4.02,7.9,14.23,7.42,31.5,11.59,25.65,49.22,0.02,0,-7.87,-13.54,0,-1121,-3.09,-4.11,-9.71,-5.13,0,46904.99,,-1077.44,63.61,3.15,9.06,3.97,5.51,,,,,,15212.81,,,,7.86,27.47,132.56,2.85,148.74,-48.74,-90.52
제이에스전선(주),005560,2013/12,-9.49,  전기장비 제조업,2007/11/12,2014/04/10,159.95,121.24,32.25,25.35,75.02,186.61,12,-13.55,-21.01,5.79,56.65,67.63,2.1,-4.05,-4.14,-11.06,-11.24,-11.48,-18.43,-18.04,2.77,4.45,8.59,16.97,7.11,22.73,16.06,21.51,51.33,0.02,0.74,-4.28,-18.66,0,-1917,-7.16,-3.83,-4.49,-3.97,0,46294.37,,-1875.91,57.14,2.67,9.97,4.1,5.4,,,,,,1323.26,,,,0.71,2.74,17.67,0.25,1681.15,-1581.15,-1648.39
제이준코스메틱(주),025620,2019/12,-60.14,  화학물질 및 화학제품 제조업; 의약품 제외,1995/07/08,,80.46,57.65,2.25,-10.75,132.65,381.26,41.85,-8.04,-12.59,10.49,129.63,44.28,14.87,-98.85,-169.63,-30.64,-30.7,-52.69,-93.55,-57.83,0.31,0.59,0.72,2.42,1.08,21.94,16.64,150.59,338.49,0,0,-42.36,-57.18,0,-3156,-65.55,-11.27,-59.99,-44.17,-828.8,1983.79,,-1960.95,42.98,0.35,1.31,0.55,0.71,,,,,,-61986.67,,,,-50.03,-301.61,-30137.73,-117.8,0,0,0
제이준코스메틱(주),025620,2020/12,-42,  화학물질 및 화학제품 제조업; 의약품 제외,1995/07/08,,66.69,27.97,5.73,-10.18,46.9,330.34,22.22,-4.17,-5.38,8.24,116.94,20.39,19.45,-40.19,-72.27,-11.55,-11.58,-20.83,-37.83,-21.69,0.29,0.54,0.44,2.35,1.85,8.32,43.86,155.24,197.55,0,0,-29.06,12.68,0,-637,-89.25,1.35,-67.33,-33.11,0,900.15,,-361.74,68.07,0.36,2.68,0.84,1.3,,,,,,-6178.69,,,,-7.03,-279.69,-2990.19,-20.25,0,0,0
제일모직(주),001300,2013/12,-26.6,  화학물질 및 화학제품 제조업; 의약품 제외,1975/05/15,2014/07/15,187.88,148.78,7.65,17.66,61.37,1158.7,22.47,4.7,11.54,3.48,100.46,37.75,18.53,4.43,5.78,4.2,3.76,4.9,8.16,6.16,0.85,1.39,1.32,6.78,8.84,18.54,19.69,53.83,41.31,0.01,0,-7.95,-6.65,23,5072,-7.94,-13.31,2.5,-56.9,-39.26,84120.99,,3726.45,61.97,1.54,2.71,2.37,3.65,,,,,,735676.59,,,,14.75,49.94,189.4,16.68,42.02,57.98,34.67
제일연마공업(주),001560,2012/12,-1.83,  비금속 광물제품 제조업,2005/12/09,,307.28,178.47,43.84,36.35,29.11,1514.49,11.37,14.14,999999999,4.12,59.54,53.89,20.83,7.8,8.41,7.57,7.05,7.61,9.95,9.21,0.9,1.18,2,3.88,6.04,19.53,18.69,94.01,60.4,0.01,0,5.8,8.31,-2.65,725,3.81,9.72,2.66,-0.6,-27.11,8609.73,,671.47,77.45,1.23,2.9,1.65,2.88,,,,,,20994.63,,,,21.45,71.42,273.53,24.38,41.68,58.32,34.49
제일연마공업(주),001560,2013/12,-0.21,  비금속 광물제품 제조업,2005/12/09,,179.91,87.91,20.61,21.63,44.8,1243.38,17.33,9.42,141.81,4.07,74.29,48.69,19.29,5.96,7.74,5.97,5.45,7.08,9.63,7.42,0.91,1.25,1.88,3.86,6.35,16.6,21.99,94.6,57.46,0.01,0,-7.97,-17.9,-8.34,772,-0.05,2.4,-16.84,1.45,-23.74,8591.85,,512.09,69.06,1.24,2.84,1.78,3.3,,,,,,21164.42,,,,23.5,71.99,277.73,24.63,43.53,56.47,31.43
제일연마공업(주),001560,2015/12,-1.89,  비금속 광물제품 제조업,2005/12/09,,188.11,115.62,45.35,25.25,45.77,1334.4,20.21,9.71,36.43,2.27,67.19,53.9,18.05,4.77,3.04,4.6,4.26,2.72,4,6.24,0.89,1.31,1.89,4.11,6.52,13.17,27.72,88.8,55.99,0.01,0,0.76,1.86,-59.38,352,-3.86,-4.04,5.27,-7.61,-39.8,8657.56,,413.01,68.6,1.09,2.99,1.69,2.87,,,,,,16205.7,,,,16.64,57.02,226.67,18.72,55.99,44.01,16.26
제일연마공업(주),001560,2016/12,-0.19,  비금속 광물제품 제조업,2005/12/09,,214.9,147.74,76.8,29.4,39.72,1405.51,16.43,10.12,87.07,2.3,62.89,54.99,18.12,4.83,5.43,4.62,4.27,4.8,6.81,6.09,0.88,1.26,1.94,4.65,6.9,14.36,25.42,78.43,52.92,0.01,0,1,5.33,76.47,622,-2.55,-1.37,3.03,-16.44,1.14,8640.96,,417.71,71.57,1.08,3.08,1.62,2.49,,,,,,17687.82,,,,17.98,65.33,307.79,20.47,48.23,51.77,26.54
제일연마공업(주),001560,2017/12,-4.58,  비금속 광물제품 제조업,2005/12/09,,244.04,163.93,64.6,32.22,35.91,1452.71,13.56,19.71,113.28,2.16,61.73,54.58,20.36,7.63,4.87,6.66,6.38,4.07,5.6,8.79,0.84,1.15,1.85,4.76,6.43,13.32,27.39,76.67,56.8,0.01,0,0.63,3.36,-14.11,534,3.92,1.53,-0.11,4.91,50.7,8245.13,,629.51,73.58,1.06,2.92,1.53,2.24,,,,,,16611.12,,,,16.78,57.94,273.23,20.15,49.49,50.51,24.18
제일연마공업(주),001560,2018/12,-0.31,  비금속 광물제품 제조업,2005/12/09,,301.34,188.23,105.49,36.38,28.02,1536.09,9.25,17.05,167.41,2.92,58.32,54.44,19.42,6.83,6.51,5.98,5.69,5.42,7.19,7.5,0.83,1.1,1.83,4.34,6.55,12.95,28.19,84.01,55.68,0.01,0,-0.62,5.74,34.27,717,3.31,-0.31,-0.87,13.35,-10.88,8219.18,,561.04,78.11,1.11,2.81,1.53,2.36,,,,,,18426.02,,,,18.73,63.77,274.83,22.42,46.57,53.43,29.04
제일연마공업(주),001560,2019/12,-1.36,  비금속 광물제품 제조업,2005/12/09,,382.17,223.41,92.23,39.04,22.01,1679.23,6.15,37.33,999999999,2.41,57.49,52.88,21.27,8.54,7.91,7.17,6.9,6.38,7.96,8.61,0.81,1.01,1.74,3.8,6.77,15.52,23.51,95.94,53.9,0.01,0,4.2,9.32,19.02,853,10.45,7.77,1.21,12.02,23.44,8107.18,,692.55,81.96,1.16,2.59,1.5,2.49,,,,,,19965.97,,,,19.48,61.31,205.96,24.63,43.6,56.4,32.1
제일연마공업(주),001560,2020/12,-9.75,  비금속 광물제품 제조업,2005/12/09,,581.45,370.34,180.84,43.44,14.86,1717.85,0.52,44.22,999999999,2.37,54.6,52.46,18.12,4.89,4.47,3.72,3.56,3.25,3.84,4.21,0.73,0.86,1.54,3.54,6.22,16.23,22.48,103.07,58.7,0.01,0,-3.7,2.3,-48.98,435,-7.48,-2.83,-4.47,-16.51,-48.3,7316.48,,358.03,87.07,1.13,2.31,1.38,2.26,,,,,,15715.2,,,,15.92,51.86,185.43,21.48,53.09,46.91,20.81
제일파마홀딩스(주),002620,2017/12,-92.8,  전문 서비스업,1988/01/20,,250.68,209.97,56.96,11.72,15.93,7673.93,0.34,15.61,999999999,0.06,93.33,19.5,47.95,0.66,1168.62,0.11,0.08,150.63,249.63,0.14,0.13,0.21,0.26,1.03,0.43,0.61,596.12,356.07,843.01,0,1.18,-59.84,-33.02,6475.41,138848,-95.61,-11.25,-87.68,-92.22,-96.88,5096.64,,33.51,86.26,0.16,0.74,0.25,0.34,,,,,,13876.9,,,,7.02,274.2,7822.91,31.23,71.24,28.76,3742.49
조광페인트(주),004910,2015/12,-2.22,  화학물질 및 화학제품 제조업; 의약품 제외,1976/12/27,,147.49,94.2,4.58,11.63,44.99,2594.95,11.84,14.71,24.22,3.41,92.62,36.12,21.97,9.67,10.18,7.68,7.59,8,12.2,11.58,0.79,1.2,1.24,6.04,3.56,9.38,38.91,60.44,102.45,0.01,4.54,-0.34,10.53,15.17,1838,0.54,0.77,-2.26,0.32,11.91,14803.29,,1431.1,68.97,1.22,1.96,2.15,3.35,,,,,,56599.99,,,,23.51,58.67,654.68,29.87,51.5,48.5,34.1
조광페인트(주),004910,2016/12,-0.41,  화학물질 및 화학제품 제조업; 의약품 제외,1976/12/27,,206.23,130.65,8.05,19.12,37.72,2863.47,8.08,21.05,39.97,3.24,86.59,37.12,22.45,8.83,9.65,6.85,6.76,7.38,10.42,9.54,0.77,1.08,1.21,5.74,3.59,9.12,40.03,63.61,101.61,0.01,4.69,4.81,10.35,-5.67,1733,3.98,3.16,7.73,9.27,-9.04,14741.92,,1301.7,72.61,1.32,1.91,2.09,3.28,,,,,,55902.68,,,,22.15,58.16,640.54,29.63,55.65,44.35,32.56
조광페인트(주),004910,2019/12,-2.92,  화학물질 및 화학제품 제조업; 의약품 제외,1976/12/27,,104.5,60.26,8.46,1.35,80.94,2698.98,29.13,-0.14,0.04,2.91,123.99,31.48,14.91,-0.18,-1.14,-0.06,-0.12,-0.75,-1.33,-0.21,0.66,1.17,0.98,4.71,4.12,7.6,48.02,77.51,88.58,0.01,0.81,2.94,-0.74,0,-220,-3.35,6.87,-4.7,-6.9,-400.42,15887.65,,-28.45,55.27,1.04,1.35,2.02,3.53,,,,,,39592.24,,,,12.67,26.72,97.95,19.47,87.02,12.98,-5.84
조광페인트(주),004910,2020/12,-1.01,  화학물질 및 화학제품 제조업; 의약품 제외,1976/12/27,,96.79,51.6,4.81,-0.89,72.89,3162.81,25.12,-2.45,3.32,2.18,126.69,26.72,14.53,-2.37,2.22,-1.39,-1.44,1.35,2.38,-2.55,0.61,1.07,0.86,4.72,4.45,7.13,51.16,77.34,82.08,0.01,0.49,11.97,17.19,0,436,22.38,19.74,-4.93,4.85,0,15726.82,,-373.48,57.84,1.05,1.22,2.1,3.78,,,,,,45496.24,,,,13,25.17,117.13,22.6,73.62,26.38,9.81
