[제조]총자본증가율,[제조]자기자본증가율,[제조]매출채권회전률,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]자본분배율,year,label
-45.27277284796395,-76.57,4.269837277369035,-46.37,42.59,468.34,14.256933760719269,14.172518902543437,0.0,2012,1
-36.16617436010617,-36.14167462727852,4.1157362844446475,-3.1447816419805257,87.3365665438871,127.9423544306271,50.52537289298104,38.07457414510104,-63.33943482207168,2014,1
7.159589755024362,-15.019070838941984,1.6844328183210584,-1.568354984101184,836.6416702215457,236.46614089622457,59.08658855061044,23.305621533194724,-66.00070333182936,2013,1
12.35211279587562,331.37382612809756,7.140418789926297,2.103889428939837,58.885653497841304,59.6215290101964,56.50736043720606,42.175336181274034,0.0,2015,1
3.975052454699064,1.0466510603903547,4.014051863053604,42.5094610706593,272.39917467419804,30.10691361447015,84.19262951734177,45.612184353860926,-21.151458582171465,2013,1
4.172850462303842,50.11393392202082,58.03608082031629,0.34714356143906855,70.94673064589419,101.11244561538327,47.384722897267764,52.02688877051812,-700.0902238155686,2014,1
4.4074968038277795,4.5245365464593075,13.65958860703449,44.79510059791374,68.40004618851414,52.94856840865432,51.33989679312015,92.00839357017884,31.853301453292268,2013,1
-47.32,-76.57,4.948857812611437,-44.54609324110135,42.59,7.43,57.90795804012413,8.93,0.0,2012,1
-43.12127006804501,-76.57,5.646391188691583,-46.37,42.59,468.34,14.190655239062998,13.229324555896508,0.0,2012,1
-41.04221269161367,-66.38149360016811,4.885736458491452,18.42469735870188,42.59,88.80334860927111,66.84678294268856,37.48639346616093,0.0,2011,1
-7.315245844284181,46.98292673754284,1.51309347972736,30.832878243271676,119.37745933890604,61.889536827559816,51.12604873339838,78.84825386121896,5.47307452603655,2012,1
21.323950727072905,20.842607286917183,7.468879328235037,10.760431172725278,782.746825572493,86.33375503905883,52.202733506819754,55.52991800422843,40.62688821079331,2015,1
62.81317071567336,14.191209870761597,12.87084163692461,-3.342890913676568,670.2955508446047,192.77967907926055,58.87446215572072,22.864354642368045,37.530622091766865,2011,1
-47.32,-76.57,7.006877615535459,-46.37,42.59,7.43,48.03760728913043,8.93,0.0,2011,1
-5.845965455337075,-5.933286741271578,4.2922254918405915,24.4293254475087,1221.207770356569,81.76534303036158,66.41354277894935,51.70437326567735,12.530443789788308,2013,1
-47.32,-76.57,11.134531617567328,-10.415097895629643,42.59,168.6524842281342,40.91332630142815,35.05551726059405,0.0,2011,1
-22.387165395294556,-36.463956122113636,31.145252699080157,-46.37,114.1708036815682,468.34,11.629766511228034,10.100706831738195,31.42692622534807,2012,1
-47.32,-76.57,2.815716683201452,-46.37,42.59,7.43,60.42427088255829,8.93,0.0,2011,1
-11.948310800614038,1.7680769276604176,2.1082417974675898,25.309079198473817,68.90211123611037,71.90001246614077,38.84803092556278,85.30746924422755,47.353357621870636,2012,1
-46.590812975565285,-71.8704921461018,16.046186741153868,11.327886602149336,219.67188264939693,105.09819858623165,27.17247202879427,69.0971110481598,0.0,2011,1
-47.32,-76.57,2.036466001119543,-46.37,42.59,7.43,76.7810500708622,8.93,0.0,2014,1
-34.94072764962802,-76.57,4.552198572179163,-43.79039661850589,42.59,468.34,34.563855042420954,8.93,-48.6786170937538,2011,1
45.988884697089745,84.70930553014396,11.520726553145106,-16.275056036159466,342.01542748836175,170.6863561502023,21.612765097616794,47.25768134083194,-598.7796825348273,2014,1
-40.44930292174543,-63.797097308135,6.806494974510111,-3.1373995808474424,56.13073855848858,118.5438897691767,50.34304100161592,40.74212314263603,-25.078973527341525,2016,1
-19.194362947237575,-1.1020025974442513,3.4307163351885475,-5.377341812814805,110.8032911626519,146.96787277821818,39.48922480707059,41.140471692417314,-105.26001423295686,2011,1
-40.530166555376226,-75.16064744837237,2.5058078197779277,-35.040954495919195,52.34967969962988,468.34,35.80855776345251,9.400689419047167,0.0,2013,1
-13.231976263138911,-1.304718636973412,14.731438823860259,8.972120744809358,54.11353238235264,92.33620452522568,39.04800517418384,66.33654515685079,-710.1,2012,1
-1.798491641130422,2.8909305917964403,15.859701292708905,-9.56134953927953,391.16583328882956,128.93172690603268,32.08619564892321,52.65410723726864,-548.7450862669306,2017,1
-17.254822847750265,5.219872927728637,3.3351980840499955,29.49778890969715,1173.502583363663,79.27963074421464,46.87008221841366,66.86031993020069,-30.50402603982332,2015,1
-36.92834363632595,-62.67656003738506,4.154840642489434,-27.898599522336486,78.86605218825702,331.6218482074081,32.016306173484324,20.688916983649534,0.0,2016,1
-41.76524871324674,-76.57,5.52506295882983,-46.37,42.59,7.43,42.7956390485848,8.93,0.0,2011,1
-47.32,-76.57,7.65267543355548,-46.37,42.59,7.43,40.2017159104021,8.93,0.0,2014,1
-47.32,-57.852103170543806,41.395410353661006,-40.002621606401995,128.54990179498574,468.34,30.75623710995542,8.93,6.3830615916117885,2012,1
-36.38693750007539,-61.859099207280224,3.9438973950046616,-29.277089116364884,81.00045891650674,333.4806462106143,32.77980477748841,20.318762870726996,0.0,2016,1
-46.508157111341966,-75.6150839900516,13.908489629952115,-15.278879127919756,42.837615067953465,193.76874989573145,32.44221859213696,34.85862510049699,0.0,2011,1
-14.988629123202067,4.682415209257231,1.879378056333546,27.32685952168314,73.98960522480567,69.75205276724053,39.58291449801155,86.8171300687723,44.85265380819498,2012,1
-46.84350692369607,-27.923196316308925,39.19996165693611,-46.37,133.69595194807363,468.34,13.102345714163537,11.743676477389116,24.71525574737965,2012,1
7.594428521740301,11.28993229780204,5.879034751637179,-13.032138429557032,446.26362156871926,143.98680349107096,26.670591039367668,51.513571041470705,-527.0802515038179,2017,1
-46.863212555539,-76.57,1.269414343014534,-44.03793204294697,42.59,7.43,62.73756554219688,8.93,0.0,2012,1
-18.577191776709707,-69.03934135262458,4.475801588833685,-20.36586303814244,149.52443025230815,468.34,29.10503399893393,8.93,0.0,2014,1
5.460286534240396,30.231019861176943,12.234794063270613,31.59103856955065,897.875829198745,63.35107909670984,68.73591338642665,53.748640913537834,52.667415271725886,2013,1
6.011485684067739,47.360152869968346,56.275845556755904,-2.466565474014447,75.9996865811407,115.08463486040561,46.22594538274976,50.16602649593587,-710.1,2015,1
37.70793941839519,52.66956031631115,6.009793018977102,53.35599095198679,865.4026433965903,32.70952612239495,75.79536456204906,74.95876582978471,70.86870046735643,2013,1
-37.16213597766111,-62.34564346130468,36.23787548320708,-46.37,158.41970804698673,468.34,26.690656945915073,8.93,0.0,2014,1
-38.60807102650993,-14.545665480044036,55.721329093554026,36.67597640095181,141.99197505166603,59.58517340373477,51.473798088063354,81.33987181314488,13.289733434675576,2017,1
45.95466726964994,-3.307282677379071,4.775948156901985,-5.8327682683025905,740.3408223290602,229.1956598812585,61.56886033514295,17.08651798933051,-5.3719325015255635,2012,1
-45.96996747741437,-76.57,2.6139832610179687,-37.957822558846686,47.978785279228354,468.34,29.692219059693514,11.836728832462988,0.0,2012,1
-15.369422977041271,-44.04627163447856,3.343751940665429,-23.596702317062217,80.86853803672997,315.5382853194859,48.37439393963063,16.111964234324336,-5.2380512909990955,2014,1
17.609473267246333,27.922921174577343,46.00448239019422,13.797759265749745,597.975233970717,114.48619897182658,45.37586391193458,48.30024991237844,35.29747728510297,2017,1
-16.744759123146217,11.457390015342478,5.374462561496156,10.715331318539146,122.06559343106346,94.95158309836259,20.456956867874347,86.6357275547748,0.0,2011,1
-47.32,-60.456429635156354,3.4169411275169947,-23.465835822916954,61.766955556529005,161.48519437631035,19.12568459519204,49.75134569667063,0.0,2012,1
21.828127105033623,332.2706712175565,6.61638576603543,12.645936632412976,62.42961397655469,70.97208430767259,54.519029420843,49.405494673756884,0.0,2016,1
17.7802086788668,105.22257181104655,6.660324477635235,-39.69338046077874,300.5914945843901,361.46169453233495,41.11780601645472,16.85751015539939,32.60146681809181,2014,1
-17.91341488605605,-23.449831480371323,19.026670436965436,23.24755122062634,736.0730460405241,70.04181022369313,53.24774266582111,67.579820169475,0.0,2016,1
-46.96547841030023,-76.57,2.869135222808042,-44.160943203677476,44.0051071857764,468.34,18.356779445741093,14.220935688534162,0.0,2012,1
14.563022081700442,28.369834161771216,6.226081056425141,12.144788135681084,1572.2313386762637,91.90977060143875,42.00863676190623,63.62381255528051,56.57695189269058,2017,1
-0.640095836374476,-10.711173455774363,4.183070108661996,-5.495121535002793,501.6231226692852,125.52118780831438,34.59405189168741,51.506531320775174,-536.001860844248,2017,1
21.3011977010167,21.359271486453675,20.75138635176978,-20.35534194068773,153.0450706058519,161.7392761337084,11.21266121574036,59.171910432422585,15.29282474352958,2013,1
-16.574832655614674,-73.91768520148702,6.152386640721296,-15.57195719127592,140.83481549696484,468.34,26.375051803650194,8.93,2.3625740236647417,2013,1
-10.590913877713422,4.923099998446654,3.256113890140196,39.335912974382936,1214.6574552905174,67.47652528907173,50.79953179878672,76.15285124560432,-13.946971567792193,2015,1
-19.836441064899613,-45.523232770986574,5.155734173294244,-19.744902111550402,50.26771202628171,163.90730082033141,47.06426582670576,32.5297039221904,0.0,2011,1
63.22333949882471,12.24893800572616,6.102477572420565,-4.604018515597251,674.9713169780462,201.829513165,60.24266449679505,20.045728746971378,39.53047995258857,2011,1
-8.83474488856984,60.70938941839049,4.196658225432295,-2.099576063124913,96.58087413351655,107.26655974335463,19.587205027479893,76.34635997100952,0.0,2013,1
-47.32,-76.57,10.884168383799857,-46.37,42.59,7.43,51.57728392458958,8.93,0.0,2011,1
-28.325554196927698,-71.57712825322173,3.88565094719201,-46.37,51.45506541304013,468.34,17.062413663473023,9.8060686488316,0.0,2016,1
-43.033640691723825,-63.99960226406888,7.080063681499971,0.14535823875753628,42.59,102.6552138009674,43.93677849409668,55.039273678511734,0.0,2011,1
-20.841964213500688,-37.45689743506935,20.45235830080673,-40.341429617020864,99.58437044900943,468.34,24.146475538518864,8.93,28.497246148935684,2013,1
-8.923607087139834,2.10817731829838,1.4705373330158968,17.867665304100303,91.24355780485608,81.02958270074782,41.813857781048334,75.344960856241,36.154643097268945,2013,1
29.099238869030422,18.48811541661075,21.1928735561502,-23.27890002281054,162.94843742871706,178.50571518633916,19.345998766064604,48.14262840880559,17.402843709197445,2014,1
3.2971912916352153,5.738264074356311,4.97548923295306,8.33595770376513,1396.0891992727236,116.33126172739341,53.886050277323285,39.619403096577535,31.037506614618742,2014,1
-40.96720358627843,-76.57,2.3726831769135814,-22.557461942221696,49.011568847442504,468.34,45.8561813135276,9.227420030828915,0.0,2012,1
-43.40113990528004,-73.94875692309998,7.54206155650975,-6.687679260075237,42.59,301.2560653101629,21.26536618991952,26.14596811189545,0.0,2015,1
-2.9610504287097896,-37.09996143677162,5.391141278950918,-7.456354595374264,69.2429931210288,273.5527968273873,68.3072875956491,12.135200462013884,-10.51477660808211,2013,1
-33.232464847004266,-57.662560956317414,3.0235779265660176,-34.900623759294206,90.06020035816724,340.6452642584481,36.65691439585356,18.57552539836703,-0.21309801416111185,2015,1
-19.56121977899322,-64.59539642227035,6.753169345326677,-16.306906203531334,457.57367117118156,262.3229437151707,53.848976743632505,22.312588503854293,0.0,2013,1
-24.626260685925715,-76.57,6.3722522772910315,-46.37,42.59,7.43,29.548772717384523,8.93,0.0,2011,1
27.749967203555396,301.0811575052032,5.528201507198753,24.837032862630473,73.02847187805045,80.70096293832536,52.41128515547438,59.530821896691236,0.0,2016,1
-30.941259662129372,-72.33584597409393,3.2658700933337794,-46.37,50.10792842120675,468.34,20.749517266975097,9.334265962272438,0.0,2015,1
-26.83368141835448,-76.57,6.942183641733141,-46.37,42.59,7.43,27.607887050913753,8.93,0.0,2012,1
23.72937156005166,19.03820997150013,6.870509336137177,6.136663051969089,765.7085385691212,93.60706833546786,48.27551582032382,55.3322303571717,38.302399904461936,2015,1
-30.137825266985786,-76.57,39.63071552817016,-46.37,42.59,7.43,13.820097070427979,8.93,0.0,2013,1
-46.40041478123228,-69.59647875767809,5.857777258444387,-11.82738507484001,49.31030212411052,146.80560867395826,42.64293953655916,38.94830480713766,0.0,2012,1
-47.32,-76.57,5.811104168211494,-46.37,42.59,7.43,41.60715585400682,8.93,0.0,2013,1
9.493724467324874,1.3630325085620676,2.133512814306462,8.75389276640309,1753.9439449328345,96.95108939413873,66.20165982016577,36.38376654209443,-35.09829853017433,2011,1
-34.42219045439337,-76.57,36.33350627661369,-46.37,42.59,7.43,10.92,8.93,0.0,2012,1
-46.66637370658648,-70.54313049399087,5.717671510598986,6.579694443550634,52.75221901438546,97.41279039202315,56.27580492382012,45.81831522286256,-18.82157465340405,2014,1
-45.534263713532944,-76.57,5.005142779727834,-46.37,42.59,7.43,12.24496080944084,8.93,0.0,2011,1
-38.01448493138789,-42.929071095596115,4.320569870127795,-1.3926370733669433,82.9071604609924,123.8235645363505,52.96702770072521,37.38794888605049,-58.82636431685569,2015,1
92.34391577682247,-24.32199053837348,4.847597658937575,-31.97270269984412,42.59,418.4566670547166,51.24484870934311,11.669193645687702,0.0,2011,1
-47.248948183186954,-76.57,6.50222614455469,-15.794525624737705,42.87361019316132,468.34,73.44452921302579,8.94313562999905,0.0,2015,1
-15.498698097785795,16.167498756322814,2.4992970229120823,26.75487254767172,97.89757891285136,73.02919297095045,32.77732549940521,91.78798964491159,21.370317631671174,2012,1
8.519737221693124,-5.2667414140243345,2.887720827410031,2.4644779764687748,97.89547915286266,96.28765515554201,48.51624082582739,52.958890281069536,19.470299711836446,2015,1
-40.86428883228806,-53.94714324338213,3.2698083833508136,-22.31939970744178,57.322910703665215,148.451240459021,29.025830431274514,47.89059794703442,0.0,2016,1
-31.17046044521734,33.36210066182086,12.361509172810731,21.066477150645873,578.5651636318343,139.56260428530103,42.3679649543883,41.492166215154846,71.96763731346874,2015,1
-42.851375962375606,-76.57,2.567600445690145,-35.9239971840006,42.59,457.6999275224232,57.29492998377627,8.96302447325727,0.0,2012,1
-0.26756171945606155,-4.386073756205686,8.688503581447968,-25.215846860400642,196.29097388856994,195.44418030013293,24.682785863042042,39.76555058782994,5.547183965284694,2012,1
-43.24916763866467,-73.46931284978473,4.870364319553356,-45.4276342974836,42.59,439.7954388818418,33.44741302339588,13.59623017213768,-31.58445048111433,2013,1
8.75933702953684,-8.004974409291268,2.824056225957898,-0.01856612976144234,1782.62524536386,128.2849534064282,58.13435901103154,33.63986123971227,-133.72908899329866,2011,1
3.727659980699035,-1.9515325629259057,3.44119816807451,2.939541708082883,127.87682082348682,97.00284970486395,39.363070049053995,62.713639557701974,8.274134473658417,2012,1
34.26692423688928,320.13480736724944,5.7618954777388005,23.28156230005444,80.05134969283557,82.96818407263696,53.8369915780155,55.5931765845463,5.428174249811704,2016,1
26.02342947390826,17.65393102922128,6.43949445538456,2.694483055371883,752.5401460783613,100.18613892476377,45.651459529252975,54.730080786103144,36.634044356923525,2015,1
-18.148617625770846,5.973591639103285,2.4098845129445765,31.612854060666596,1185.1691174146779,80.71142305808522,44.94077132142088,68.68917298390198,-39.067987715346426,2015,1
-46.13659847279093,-72.47316166384024,4.913973143897122,8.287459714604568,60.98887045952795,103.38596998552372,63.94305581861544,34.96983070011438,-34.07678120321022,2017,1
-10.99723185698394,-11.508089449105553,5.558346377233947,-8.5754729770145,121.8002973221432,115.64850134987036,26.779819781104333,62.53585710689413,12.826430000002171,2013,1
-44.676135499450574,-76.57,2.3049654338004593,-31.8726849291783,51.788712409228424,468.34,41.1983157621586,9.35604562737479,0.0,2012,1
-10.859842920043194,27.798680122640164,2.14600755326705,30.156897362999867,130.66692637314492,59.02430359933866,57.03671702178033,72.4737569596645,0.0,2011,1
-47.32,-76.57,5.794395940970693,-46.37,42.59,7.43,39.11480047950638,8.93,0.0,2015,1
-3.2175031557697578,24.597297696805576,3.1161095282617666,32.997189812741986,182.21526910110876,69.71030222493543,50.3759546227561,70.92507273320719,0.0,2016,1
-41.441972953920406,-76.57,1.1508193221888783,-40.876331704482595,42.59,468.34,44.16858276020747,8.93,0.0,2011,1
-44.966910246332205,-76.57,2.335025750024819,-31.847297651664586,51.883832790196784,468.34,41.56735530048041,9.360451202914376,0.0,2013,1
-41.62394120838208,-45.05824194507657,14.496061944056201,-23.308238563414907,59.00836932182155,159.16867311926495,31.32074181136293,43.61205231864422,0.0,2015,1
-46.13550959545703,-56.71451871244105,9.736450367195214,7.5188217164372055,203.61820238225565,103.10867966020183,21.666753770376264,76.28070677054524,0.0,2011,1
-45.326771618798446,-76.57,2.1580888193925296,-45.84965000403273,42.59,468.34,43.76517152201286,8.93,0.0,2013,1
-47.32,-76.57,10.153714063925767,-46.37,42.59,7.43,49.00592358900339,8.93,0.0,2012,1
-36.389209067233125,-76.57,5.106349217515633,-46.37,42.59,7.43,69.17458698854196,8.93,0.0,2012,1
-35.84521408826509,-47.75030290777989,4.092265412682332,-0.01159087816178861,193.86394775415317,122.66363593331369,54.469900916389356,37.068914561029324,0.0,2011,1
-15.969071816056804,-76.57,6.264920696423388,-46.37,42.59,7.43,70.10648985465829,8.93,0.0,2011,1
-28.09487186524338,-76.57,4.5814022111611505,-38.06703115571169,42.59,7.43,26.863808275233016,8.93,0.0,2011,1
-8.643700735941252,-41.33340501115546,26.308440866935392,-46.37,103.82485664519918,468.34,11.061881721219136,9.16402329879248,34.853817199539705,2012,1
-47.32,-76.57,3.1671719944031276,-46.37,42.59,7.43,62.51316139273933,8.93,0.0,2011,1
-46.91053965065137,-76.57,2.855054280208966,-43.818614713932725,44.22440055412267,468.34,18.982342633339393,14.089359667526402,0.0,2012,1
-10.710839467880747,-22.916543087241777,3.4303741282460503,-25.08967075102583,47.14963709157192,468.34,59.436473831207444,8.93,31.546125559682245,2015,1
-17.610072165077405,10.939027401899924,1.9061782009553552,28.756648571775674,86.22538731336599,69.13846243778866,37.857517148338914,89.72496765549688,34.84443000003595,2012,1
-25.67159964518012,-76.47575883481956,6.971670813027658,-22.304589867246253,42.59,416.8647144619473,62.11106405106278,9.09046886151831,0.0,2011,1
3.1672894698276135,19.552001377858545,2.1036047163852865,17.108994793447664,298.8079332109303,70.87618572282832,58.820755194339775,57.51896424306293,-26.005124140310965,2012,1
24.701062820215075,31.732735570137347,11.571959374302242,32.33437145769874,387.46475066883824,65.95798535483313,48.11189451368182,78.1352403310002,77.09087823629025,2011,1
-47.32,-73.99445468030363,12.627059065646895,-16.74838421856911,45.65518772756931,190.9391150216208,29.443334393368534,37.27419832863055,0.0,2011,1
-27.64819498068952,-76.57,4.681596367854955,1.4340142694272329,42.59,468.34,57.7518210847214,8.93,0.0,2013,1
-47.32,-76.57,3.9459768811721627,-46.37,42.59,7.43,54.0967395742162,8.93,0.0,2011,1
-38.36656239238787,-74.39650003973371,7.366867692635726,-45.70942648266416,42.59,448.3310150716662,34.92514337933396,12.200904351969369,-78.2180706169386,2012,1
-36.929731724249216,-46.5335704890444,4.166642741978861,6.254498627139572,194.49580169050188,109.92851163318056,57.440253637581876,41.43298584070213,0.0,2012,1
-8.626472925432445,62.98665956591867,4.244193238195419,-3.71282618700328,95.33516276811594,109.02976568069192,19.264751023375407,75.17072599555866,0.0,2013,1
-2.244383300697006,25.661161441901235,17.529142231943695,6.582209720160712,963.8322613842669,143.01012029246857,42.71697863643462,41.66916759185479,46.55801613498077,2014,1
0.10795633153870021,-6.365471607298153,2.1013316100780695,11.565542857339638,77.68440159444417,87.80679114509341,39.84043090877557,70.3806482884425,42.80719813031917,2012,1
8.64720974781596,1.2770757237932564,11.40732792266677,11.129889802361369,748.1635635497935,86.06028017419169,49.21778743360173,60.195774733213725,22.546933296649865,2016,1
25.942604581483362,33.48938853718871,3.1971326293008295,8.760161364386319,778.592521610938,89.94712777291026,46.385782054339685,59.933649910677914,15.071700219834735,2013,1
-46.25320719332467,-72.72510459287665,4.7352298496483165,9.635694848366985,59.17590276071864,101.66492740947093,64.25117521155862,35.300931373746685,-30.718960746964804,2016,1
-47.32,-76.57,50.063235238607454,-46.37,42.59,7.43,37.0786755370641,8.93,0.0,2014,1
-36.313039772373,-73.44979332578664,2.986132384206142,-46.37,48.130065451702094,468.34,16.060416788129054,12.158852399435785,0.0,2014,1
-17.917262934651028,-45.575688811143,3.817166154939188,-19.96343911458453,152.13180404137776,187.86484479835448,46.42368774011025,29.19192835414063,0.0,2017,1
4.3813241657841715,1.7466623241906425,12.088445999329924,40.199145476763334,64.3587583435053,57.56860361853545,48.84572786506678,89.7676587053858,36.23405275407312,2013,1
-33.20678149443036,-36.31416328143371,18.593229531740107,-46.37,155.33049327984114,468.34,25.76180993062355,10.13175712063489,10.55620104920055,2015,1
0.7834505142357657,20.092825063436543,3.5283686845654363,24.18315301298704,265.91014191658337,64.51182664260733,55.37199124825178,65.48552435964035,0.0,2012,1
9.101384802713348,32.57015430098721,10.01336275867083,35.34738469556051,873.8590407602884,47.73196256019774,72.43171565572554,57.29414238278769,49.08823287245763,2012,1
-45.8624017445562,-76.57,6.210840938837541,-14.166024320010298,42.59,468.34,72.50644820388155,8.93,0.0,2015,1
-13.07150863337032,-0.8328011675606248,15.132108665655796,8.893028033070083,54.22728610212192,92.41486932328557,39.1190388449614,66.21216491404348,-710.1,2012,1
-31.233776962336208,-32.944249933618984,30.39585547620945,-20.791461607297833,44.17462745738821,158.63192736215603,31.439821911477765,44.43173117959759,0.0,2013,1
-44.46989603558914,-73.93708521705798,3.9315343225382025,-45.33216631708898,42.59,444.1016962629162,39.73046562552501,12.892278619427433,-26.819592739968098,2014,1
-0.8766350964546916,35.030966918559685,45.581352901385564,2.882310365319224,62.87209645384655,98.39306732827131,44.51730286396939,56.75978293698533,-710.1,2014,1
-37.73334098459043,-76.57,2.391147319011311,-15.245661671520933,46.505720991322114,468.34,49.46723996092635,9.11135970907176,0.0,2011,1
-46.342995812186096,-76.57,1.845872417405201,-45.79579578435499,42.59,468.34,43.36444905702903,9.807889725283026,0.0,2013,1
0.5908717946391384,20.430837564670504,31.621017021678764,-6.1314112581097335,275.34815640636157,119.03212762954837,37.43893527485431,52.524035381593606,-606.3867118742235,2016,1
-30.524631327533214,11.382963586159198,3.3877327648619624,31.67540850611624,556.426687326695,98.66311730127218,51.86456901594438,57.84769309696436,47.51272920923622,2015,1
-4.506448147911753,0.3023878051939306,5.935188840113271,15.07355810644949,160.36220578000692,108.58942495365686,53.50054831782111,43.25670667091921,-371.5764725754097,2011,1
-5.810025378733292,-7.117332505191179,9.740908811904951,-46.37,73.82585347553608,452.67699985384525,17.582619465155386,15.97445379707657,7.882848994070311,2012,1
-31.38101619226477,-50.23728904623705,9.56840856781897,-18.881833938477463,42.59,140.32767086466123,28.169316406206605,51.2064044941116,0.0,2013,1
-32.78523872919927,-61.540145090794695,3.7961879474211266,-36.59828457881588,51.84107012721744,398.65063011427526,46.257850264448905,13.56222180193989,0.0,2011,1
-33.67303774472943,-76.57,2.4143301270692445,-6.065269680579092,43.35948275488822,468.34,54.00113485111372,8.965639201279032,0.0,2011,1
-39.265216396549576,-67.09570155252723,11.48618164255466,-16.339471624051974,45.04673863401781,184.30069678327473,36.47673376586606,34.400278594630805,0.0,2011,1
-12.278874428531381,-44.8932155090157,5.145027460493421,-8.022718015434195,60.18533749356207,290.4654877471553,47.17053772876584,18.02378554943365,-7.312516133771658,2013,1
-45.479972670188666,-76.57,3.3050051243396252,-46.37,42.59,468.34,19.509915795173498,12.792224232854519,0.0,2012,1
-39.52807591342197,-76.57,7.9453542734030025,-46.37,42.59,468.34,14.07996442387319,11.654109108964608,0.0,2013,1
-0.6383988262303149,26.613716428565024,16.42557243032101,11.79512496729943,950.0841049608938,126.40575097463261,48.14044338519871,44.18704921818864,47.831477603432205,2014,1
24.981597041820233,23.668055690223078,3.6460232428410113,22.555395714677303,412.4133774504063,65.23085843710429,63.18444038413179,56.31761319310574,38.01056218469462,2014,1
26.0982314131453,92.41863576507089,2.907933048033173,2.5028456585996057,474.2379894409008,119.78259288864376,33.95902051747052,55.26829420491577,0.0,2011,1
-18.961288133913033,-35.9620148936546,11.166725297857008,5.954768654340786,42.59,98.94497972662602,66.06165933776788,34.51916770411583,0.0,2011,1
26.21417857796042,42.3519740807571,1.3722878480952296,12.108470028268098,792.7408644517916,84.94288010611959,46.91237065726472,62.60302358336705,2.9402910845241905,2011,1
-34.49647819458071,-27.84071176242776,7.4049246800835915,-6.034152080144057,158.53864951187552,114.65787427675055,15.611878352247224,74.29438975075857,0.0,2011,1
9.191392813822398,-2.493576245568999,2.417794816853565,5.142458437749154,1765.751424932807,109.85057327691098,62.880524044377395,35.25415921980409,-75.70249249186239,2011,1
0.30671963131825386,-24.368838067609783,1.9936119771758083,-3.090254965332316,856.903392797034,243.7779627448,56.80753920587088,22.278325600554886,-117.9089490292734,2014,1
-20.941995165449917,-76.57,5.737553506662878,-46.37,42.59,7.43,32.54042340743372,8.93,0.0,2011,1
-28.925480762764685,-57.038180820887995,4.483975865489429,-27.30115104974773,52.213185548435774,198.39889714641814,32.37189748587307,36.06570576760829,0.0,2014,1
3.645337577175999,42.85314673517482,51.76964692920593,-1.746716590397057,127.29151263485001,106.37687945835127,44.28166157821795,52.35775677094663,-680.0734396576719,2015,1
7.50584939850462,33.38188270355854,12.432635274841921,8.660540336029037,519.3750076546803,95.77329322116537,44.82689090348069,58.17770759005138,0.0,2014,1
-47.32,-27.639137779856995,39.92374548148614,-46.37,132.9430060943134,468.34,12.661476907206147,11.7994641310137,25.205292941761446,2012,1
49.796459158539406,210.0830364425695,3.507415029179282,13.73128748228632,194.5042136266049,77.24906236426972,66.7286921037958,39.77295741030291,50.89899378264782,2015,1
-7.046735320713162,-7.17963507217228,14.371816208640322,22.34621985769548,546.4627432569713,68.91132356591702,55.64772026719416,66.02900943318681,3.8304607139994173,2016,1
2.031128431576763,43.25179199365081,2.2513938564063842,32.81678322887791,163.6975959793833,69.16542029353641,49.04196593415215,73.85430397461234,0.0,2014,1
-8.593298218409139,-13.189750183804986,10.279422668263098,49.04987528493193,73.68293290228796,40.38748268591932,66.87459448299933,78.38539304549387,15.032617858252879,2012,1
28.149353698438592,26.626512523375432,22.40006807217391,-21.04322096930229,155.847643868183,166.73080857211662,11.136539649820799,57.69403807944771,17.500350155196823,2013,1
-46.282483543445785,-76.57,4.764214103339487,-22.38516474364489,46.731347200531516,468.34,60.039908306363664,9.121809765077248,0.0,2014,1
-47.32,-76.57,9.771911904172072,-46.37,42.59,7.43,47.66189576560573,8.93,0.0,2012,1
-28.720494149447887,-49.63548418439882,3.8980746849082983,-30.98915155715368,46.087150689126105,426.7820945804702,54.108491510828884,10.88635432793469,0.0,2011,1
-40.483660580850255,-56.21734123891335,14.673318318362062,1.2323101429801824,194.3027361396777,115.81645350664581,19.52810654767601,69.48449493219516,0.0,2011,1
-8.900456533415948,1.2541422130923838,7.947255132459964,24.542620350765333,1138.5850026649744,65.24397616263482,58.85504707431638,63.030237952282384,22.18353916891547,2017,1
-40.194904600277304,-76.57,2.773504811292826,-44.73297664899015,42.59,468.34,30.618429241516182,8.93,0.0,2012,1
-37.03247562081593,-59.5740353152642,9.125762383069063,-14.324980191594683,42.59,141.79286404984117,35.611948768396935,45.5274941393744,0.0,2012,1
-17.815374462606975,8.097760713669855,2.0616778763535084,30.364441069612827,79.74826173642619,66.58709149506758,40.89575001040594,88.78818673033126,41.41921000695713,2013,1
-43.88848549918795,-69.8828927967886,5.207475756095199,6.909571845607342,65.43568733024333,107.02572758215916,62.9727477308825,34.56678882337457,-44.57836868130644,2017,1
3.633365577367756,42.76526233894934,51.690674234612864,-1.7639024315419074,127.87182167644269,106.4264817912846,44.25484146503806,52.35840850111371,-679.7846240173275,2015,1
-47.32,-74.52098374657963,3.3674932352158065,20.67322049723858,42.59,86.2255828868323,65.56892145675013,39.87695925996972,0.0,2011,1
