회사명,거래소코드,회계년도_x,상장일,상장폐지일,산업명,소속코드,[제조]매출액증가율,[제조]유형자산증가율,[제조]비유동자산증가율,[제조]총자본증가율,[제조]자기자본증가율,[제조]유동자산증가율,[제조]순이익증가율,[제조]재고자산증가율,[제조]매출액총이익률,[제조]매출액순이익률,[제조]총자본사업이익률,[제조]총자본순이익률,[제조]자기자본순이익률,[제조]1주당순이익,[제조]1주당매출액,[제조]총자본회전률,[제조]자기자본회전률,[제조]비유동자산회전률,[제조]재고자산회전률,[제조]매출채권회전률,[제조]매입채무회전률,[제조]매입채무회전기간,[제조]재고자산회전기간,[제조]매출채권회전기간,[제조]1회전기간,[제조]운전자본회전률,[제조]순운전자본회전률,[제조]유동자산회전률,[제조]당좌자산회전률,[제조]유동비율,[제조]당좌비율,[제조]현금비율,[제조]부채비율,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]부가가치,[제조]총자본투자효율,[제조]설비투자효율,[제조]기계투자효율,[제조]부가가치율,[제조]노동소득분배율,[제조]자본분배율,[제조]이윤분배율,[제조]유형자산회전율,[제조]이자보상배율(이자비용),year,month,회계년도_y,매출액증가율(IFRS연결),유형자산증가율(IFRS연결),재고자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결)
(주)이크레더블,92130,2016-12-01,2008-10-24,,  정보서비스업,5,23.19,6.06,-2.38,16.24,14.65,19.98,26.32,0,100,31.25,30.47,23.72,28.07,817,2615.39,0.76,0.9,4.97,0,11.77,817.19,0.45,0,31.02,0.03,0,0.76,0.9,0.9,542.55,542.55,97.05,19.1,70.12,609.54,16.72,85.96,83.97,27890.56,62.5,960.36,3907.05,88.55,52.06,47.94,35.3,11.16,999999999,2016,12,2016-12-01,23.19369612,6.059240453,,-2.384205792,19.97759094,14.64573283,16.23925944,26.32395588
(주)이크레더블,92130,2017-12-01,2008-10-24,,  정보서비스업,5,8.12,-5.67,0.1,10.72,12.07,12.46,10.77,0,0,32.02,29.8,23.2,27.45,905,2827.79,0.72,0.86,5.43,0,10.56,0,0,0,34.56,0.03,0.09,0.71,0.84,0.84,587.88,587.88,64.85,17.67,72.46,683.11,14.93,87.31,84.99,30058.25,60.84,1097.27,4292.51,88.26,51.11,48.89,36.28,12.07,999999999,2017,12,2017-12-01,8.12125736,-5.674850956,,0.10494161,12.45924046,12.06985605,10.72481021,10.7742517
(주)이크레더블,92130,2018-12-01,2008-10-24,,  정보서비스업,5,9.36,2.91,11.22,14.58,14.63,15.06,14.85,0,0,33.63,30.33,23.63,27.8,1040,3092.35,0.7,0.83,5.62,0,11.33,0,0,0,32.21,0.03,0.09,0.69,0.8,0.8,592.87,592.87,59.14,17.61,72.89,783.02,14.49,87.68,85.02,33032.01,58.35,1186.86,4308.15,88.69,49.63,50.37,37.92,13.4,999999999,2018,12,2018-12-01,9.35593843,2.911906151,,11.21820887,15.06375795,14.62674669,14.57565923,14.85000935
(주)이크레더블,92130,2019-12-01,2008-10-24,,  정보서비스업,5,9.88,46.31,24.55,10.65,11.6,8.7,9,0,0,33.36,29.46,22.9,26.81,1134,3397.86,0.69,0.8,5.23,0,10.4,0,0,0,35.11,0.03,0.1,0.68,0.79,0.79,615.29,615.29,78.61,16.61,72.13,873.84,16.17,86.13,85.75,36202.25,57.8,1486.58,6956.74,88.47,49.34,50.66,37.71,11.79,1894.52,2019,12,2019-12-01,9.879483089,46.31338187,,24.55338408,8.696391326,11.59824241,10.65007239,8.996456856
(주)이크레더블,92130,2020-12-01,2008-10-24,,  정보서비스업,5,4.85,-44.47,-0.94,7.75,7.7,9.16,-4.4,0,0,30.42,26.63,20.06,23.4,1084,3562.57,0.66,0.77,4.96,0,11.22,0,0,0,32.54,0.03,0.09,0.66,0.76,0.76,627.89,627.89,579.45,16.67,73.35,941.17,14.87,87.25,85.71,37544.75,55.63,1639.12,8713.04,87.5,49.45,50.55,34.76,13.38,1827.45,2020,12,2020-12-01,4.847453705,-44.46870162,,-0.942329569,9.155395996,7.704944058,7.754969779,-4.400288407
(주)인포바인,115310,2011-12-01,2010-02-09,,  우편 및 통신업,5,9.09,-12.25,-56.5,12.65,12.92,15.91,13.15,0,0,60.65,29.77,24.3,25.83,3281,5083.18,0.4,0.43,13.16,0,9.18,447.97,0.81,0,39.75,0.03,0,0.39,0.41,0.41,1708.95,1708.95,240.44,6.17,92.51,2532.09,1.85,98.26,94.19,13646.38,33.34,4296.3,6248.06,88.16,21.6,78.4,68.8,45.55,999999999,2011,12,2011-12-01,9.088413515,-12.24669092,,-56.50061991,15.91484965,12.92002627,12.64687347,13.14894081
(주)인포바인,115310,2012-12-01,2010-02-09,,  우편 및 통신업,5,7.16,-9.59,-5.36,12.69,13.04,13.01,6.35,0,0,60.19,27.53,22.94,24.31,3690,5447.36,0.38,0.4,23.9,0,10.58,691.63,0.53,0,34.5,0.03,0,0.37,0.39,0.39,1863.89,1863.89,263.97,5.85,93.25,2862.31,1.55,98.54,94.48,14349.36,31.11,4997.01,9410.03,86.51,23.89,76.11,69.58,54.85,999999999,2012,12,2012-12-01,7.164362395,-9.593522043,,-5.364756023,13.01478925,13.04138945,12.69449472,6.352875111
(주)인포바인,115310,2013-12-01,2010-02-09,,  우편 및 통신업,5,15.5,-23.5,9.85,50.03,18.81,50.63,17.55,0,0,61.26,24.59,20.35,24.62,4575,6289.49,0.33,0.4,27.05,0,9.95,1177.57,0.31,0,36.67,0.03,0,0.32,0.34,0.34,2405.9,2405.9,568.01,33.67,94.82,3378.52,1.43,98.93,74.81,17291.04,24.98,7871.14,15917.66,90.25,22.47,77.53,67.88,75.6,48.92,2013,12,2013-12-01,15.50097759,-23.50022113,,9.85424114,50.63090557,18.80975266,50.03418504,17.546632
(주)인포바인,115310,2014-12-01,2010-02-09,,  우편 및 통신업,5,5.158056969,0,0,0,0,0,0,0,0,60.57,19.15,15.7,20.27,4830,6573.11,0.26,0.33,15.93,0,5.85,1331.87,0.27,0,62.42,0.02,0,0.21,0.26,0.26,442.2,442.2,12.82,29.09,76.13,3928.31,2.1,98.37,77.47,18571.68,23.9,12097.35,35015.14,92.18,22.46,77.54,65.7,131.23,19.27,2014,12,2014-12-01,5.158056969,-30.11571587,,70.58447522,11.6625423,16.27328112,12.29388368,3.969781828
(주)인포바인,115310,2015-12-01,2010-02-09,,  우편 및 통신업,5,-8.83,-24.04,170.53,-13.73,7.18,-16.77,-21.03,0,0,52.46,16.92,13.31,15.45,3871,5899.27,0.25,0.29,7.84,0,6.5,1220.64,0.3,0,56.12,0.02,0,0.23,0.26,0.26,2636.74,2636.74,707.78,3.92,91.3,4144.36,5.3,94.9,96.23,15446.3,23.04,13246.17,48296.85,84.09,27.03,72.97,62.38,136,137.13,2015,12,2015-12-01,-8.826218965,-24.04262665,,170.5326784,-16.77477273,7.175228975,-13.72598719,-21.03223227
(주)인포바인,115310,2016-12-01,2010-02-09,,  우편 및 통신업,5,14.16,369.1,201.03,12.67,11.63,2.54,12.64,0,0,51.76,18.65,15.22,15.9,4605,6734.49,0.29,0.31,3.06,0,7.25,1444.11,0.25,0,50.34,0.02,0,0.31,0.33,0.33,1891.62,1891.62,389.55,4.88,81.8,4626.47,14.3,86.36,95.35,18082.2,23.94,3305.58,60429.09,86.23,26.28,73.72,60.03,63.19,1941.03,2016,12,2016-12-01,14.15802991,369.1061582,,201.0310059,2.540140325,11.63276662,12.6711313,12.64369963
(주)인포바인,115310,2017-12-01,2010-02-09,,  우편 및 통신업,5,8.15,11.83,-7.35,1.63,1.39,3.05,-2.31,0,0,46.76,17.55,13.92,14.62,4783,7283.28,0.3,0.31,2.29,0,6.48,1685.35,0.22,0,56.28,0.02,0,0.32,0.34,0.34,1794.01,1794.01,520.83,5.13,82.69,4574.3,13.07,87.57,95.12,18883.12,24.6,3086.93,31110.98,83.27,28.54,71.46,56.16,39.14,2199.94,2017,12,2017-12-01,8.148867764,11.82625864,,-7.35278429,3.047270352,1.387699859,1.629043843,-2.306673926
(주)인포바인,115310,2018-12-01,2010-02-09,,  우편 및 통신업,5,-10.68,11.89,-13.11,6.88,7.7,9.72,-9.01,0,0,47.63,15.27,12.15,12.72,4434,6343.8,0.26,0.27,2.27,0,6.09,1612.27,0.23,0,59.95,0.02,0,0.27,0.29,0.29,2162.08,2162.08,495.87,4.34,85.74,4926.4,10.54,89.89,95.84,17408.25,21.21,2543.34,15695.27,85.95,27.7,72.3,55.42,31.25,36434.33,2018,12,2018-12-01,-10.68320536,11.89334196,,-13.10708222,9.722448314,7.697281893,6.884388848,-9.01315509
(주)인포바인,115310,2019-12-01,2010-02-09,,  우편 및 통신업,5,-4.89,361.89,33.7,10.23,7.91,7.59,-6.78,0,0,46.69,12.43,10.43,11,4134,6033.66,0.22,0.24,1.99,0,6.11,1577.63,0.23,0,59.72,0.02,0,0.24,0.25,0.25,2089.43,2089.43,631.44,6.58,83.54,5315.92,13.07,87.74,93.83,16598.73,18.35,525.04,20339.34,86.16,31.68,68.32,54.19,10.02,372.71,2019,12,2019-12-01,-4.888919915,361.8859986,,33.70370281,7.586051082,7.906796717,10.22559407,-6.777343558
(주)인포바인,115310,2020-12-01,2010-02-09,,  우편 및 통신업,5,-0.54,-29.65,82.03,3.52,5.05,-7.45,-26.44,0,0,34.53,9.65,7.19,7.6,3075,6000.87,0.21,0.22,1.23,0,6.31,1588.1,0.23,0,57.86,0.02,0,0.24,0.25,0.25,2417.83,2417.83,860.96,5.03,75.2,5584.41,22.64,78.44,95.21,14500.8,15.49,651.95,14039.73,75.68,40.68,59.32,45.63,7.12,105.01,2020,12,2020-12-01,-0.543421895,-29.64540299,,82.031395,-7.451126801,5.050658912,3.518549549,-26.43793917
(주)일진파워,94820,2020-12-01,2007-11-06,,  전문직별 공사업,5,-8.07,4.03,0.27,6.56,4.6,12.67,-9.44,0,11.42,6.34,8.69,6.96,10.85,724,11142.51,1.1,1.71,2.29,0,6.67,35.89,10.17,0,54.72,0.02,0,1.41,2.1,2.1,213.3,213.3,132.15,57.36,28.46,1331.99,73.06,53.57,63.55,76492.9,48.4,173.8,2145.23,45.53,78.94,21.06,13.93,3.89,456.35,2020,12,2020-12-01,-8.067899326,4.031248326,,0.271841477,12.67396684,4.600727347,6.555378108,-9.441404531
(주)제넥신,95700,2011-12-01,2009-09-15,,  연구개발업,5,146.58,38.62,32.31,5.75,-8.46,-20.1,0,0,89.06,-265.05,-17.56,-18.2,-27.87,-1523,528.3,0.07,0.11,0.12,0,6.24,2049.54,0.18,0,58.52,0.02,0,0.1,0.15,0.15,113.42,113.42,34.44,65.71,4.53,960.65,102.27,38.28,60.35,-4131.32,-10.37,-22.84,-152.96,-155.24,0,0,0,0.17,-28.26,2011,12,2011-12-01,146.5793012,38.62424232,,32.30688045,-20.09718601,-9.035749257,5.7533311,49.81205223
(주)제넥신,95700,2012-12-01,2009-09-15,,  연구개발업,5,134.91,8.71,72.08,59.07,89.39,38.11,0,0,89.58,-33.53,-4.46,-4.06,-5.99,-399,1189.9,0.12,0.18,0.19,0,29.44,4814.52,0.08,0,12.4,0.08,0,0.22,0.34,0.34,333.42,333.42,70.58,38.3,23.27,1474.79,92.33,33.24,72.31,4285.61,6.76,23.05,136.2,68.55,59.98,40.02,-48.91,0.33,-3.54,2012,12,2012-12-01,134.9077132,8.71262275,,72.07684197,38.11399774,90.59801214,59.07426062,-70.28522159
(주)제넥신,95700,2018-12-01,2009-09-15,,  연구개발업,5,-54.73,14.24,76.4,166.33,181.37,514.41,0,0,50.88,-264.46,-14.26,-13.22,-15.68,-1675,593.57,0.05,0.06,0.08,0,1.58,0,0,0,231.46,0,0.63,0.11,0.12,0.12,1639.62,1639.62,514.28,16.94,44.47,2830.47,61.56,47.36,85.51,-27216.53,-7.26,-131.6,-1153.38,-211.28,0,0,0,0.29,-14.27,2018,12,2018-12-01,-54.72928485,14.24376683,,76.40496849,514.4092488,181.3726318,166.3267168,76.24177684
(주)제넥신,95700,2019-12-01,2009-09-15,,  연구개발업,5,-12.25,5.64,32.98,-4.44,-7.36,-46.02,0,0,65.94,-146.06,-11.83,-4.5,-5.35,-774,496.89,0.03,0.04,0.05,0,5.37,0,0,0,67.96,0.01,0.19,0.07,0.08,0.08,423.26,423.26,84.16,20.64,20.43,2499.1,88.36,26.75,82.89,-7248.78,-2.02,-33.79,-293.47,-64.13,0,0,0,0.23,-9.71,2019,12,2019-12-01,-12.25404662,5.643883445,,32.97961184,-46.02414826,-7.362709574,-4.438094165,-51.53869344
(주)제넥신,95700,2020-12-01,2009-09-15,,  연구개발업,5,64.05751724,0,0,0,0,0,0,0,62.97,148.49,-13.04,9.23,10.29,1149,750.82,0.06,0.07,0.06,0,13.54,0,0,0,26.96,0.04,0.07,0.61,1.8,1.8,51.34,51.34,12.96,11.25,-3.28,4337.27,107.4,3.46,89.89,35635.25,5.97,140.47,1034.85,192.17,12.4,87.6,77.27,0.52,-13.4,2020,12,2020-12-01,64.05751724,44.17415567,,119.6454071,-78.45234127,80.70598979,66.6517809,10000
(주)젬백스링크,64800,2011-12-01,2002-08-22,,  출판업,5,39.86,0.77,1.53,5.5,3.39,11.5,7.45,0,25.48,5.28,6.26,5.3,5.07,256,6212.57,1,1.32,1.7,0,4.35,11.12,32.82,0,83.98,0.02,0,1.61,2.46,2.46,197.4,197.4,58.55,31.23,20.72,902.46,76.12,41.99,76.2,15259.6,33.83,157.89,0,34.59,72.33,27.67,15.27,4.58,16.62,2011,12,2011-12-01,39.86092231,0.765065176,,1.534708036,11.50477289,5.386417501,5.495818706,7.450004707
(주)조이시티,67000,2011-12-01,2008-05-30,,  출판업,5,48.05,5.97,13.42,12.76,13.17,12.28,246.88,0,0,15.09,10.42,9.23,11.27,613,3824.72,0.61,0.75,1.44,0,6.07,0,0,0,60.15,0.02,0.16,0.85,1.06,1.06,397.38,397.38,29.21,21.81,42.93,1088.61,51.94,57.36,82.09,26208.25,34.56,962.85,4171.37,59.9,71.56,28.44,25.2,3.71,26.59,2011,12,2011-12-01,48.05483968,5.967205371,,13.42479443,12.27888578,13.15144111,12.76466348,246.8797938
(주)조이시티,67000,2012-12-01,2008-05-30,,  출판업,5,43.95,-82.41,-32.96,8.45,9.41,39.24,17.4,0,0,12.31,12.09,9.81,11.91,678,5473.34,0.8,0.97,2.33,0,7.95,0,0,0,45.9,0.02,0.13,0.99,1.21,1.21,516.41,516.41,289.32,20.71,59.38,1180.76,31.81,73.64,82.85,32054.39,38.98,1501,5967.9,50.89,63.91,36.09,24.2,8.82,92.8,2012,12,2012-12-01,43.95284659,-82.41099578,,-32.9649486,39.235411,9.442307799,8.448798411,17.40159483
(주)조이시티,67000,2013-12-01,2008-05-30,,  출판업,5,-40.51,-3.48,-33.96,-8.3,-10.87,0.88,0,0,0,-24.91,0.59,-11.84,-14.49,-803,3204.39,0.48,0.58,2.08,0,5.11,0,0,0,71.37,0.01,0.2,0.51,0.62,0.62,415.73,415.73,126.53,24.21,61.53,1033.56,23.58,81.02,80.51,18678.48,24.77,906.19,2970.07,49.85,102.13,-2.13,-49.96,17.86,-52.94,2013,12,2013-12-01,-40.50578971,-3.480111541,,-33.95698244,0.884113415,-10.88243471,-8.299035189,10000
(주)조이시티,67000,2014-12-01,2008-05-30,,  출판업,5,24.15,-17.51,20.72,-3.41,-6.99,-9.06,0,0,0,7.36,9.09,4.62,5.85,298,3955.79,0.63,0.79,2.94,0,4.84,0,0,0,75.38,0.01,0.21,0.63,0.8,0.8,362.09,362.09,217.7,28.99,55.21,960.17,30.6,76.28,77.53,29522.57,40.53,1736.37,6081.76,63.46,68.6,31.4,11.6,24.74,999999999,2014,12,2014-12-01,24.14956711,-17.51267213,,20.71647257,-9.063177186,-6.992688323,-3.410262517,10000
(주)조이시티,67000,2015-12-01,2008-05-30,,  출판업,5,23.68,-20.87,-2.47,5.27,20.69,7.68,-68.64,0,0,1.87,12.06,1.44,1.72,95,4891.52,0.77,0.92,3.37,0,4.57,0,0,0,79.89,0.01,0.22,0.83,1,1,741.29,741.29,272.63,12.51,67.5,1158.79,24.73,78.02,88.88,26922.61,35.11,2001,10353.06,46.79,68.69,31.31,3.99,37.78,436551.7,2015,12,2015-12-01,23.67799766,-20.86679426,,-2.469738417,7.676608703,20.68538736,5.269487167,-68.64330441
(주)조이시티,67000,2016-12-01,2008-05-30,,  출판업,5,26.04,-7.72,5.23,-23.3,-33.54,-31.33,-596.29,0,0,-7.35,5.18,-7.87,-9.4,-478,6160.2,1.07,1.28,4.19,0,4.95,0,0,0,73.68,0.01,0.2,1.2,1.44,1.44,358.44,358.44,106.13,29.85,50.36,768.78,39.15,69.85,77.01,22232.32,37.8,1790.63,15219.17,30.66,87.57,12.43,-23.97,56.06,642.86,2016,12,2016-12-01,26.04107724,-7.7196876,,5.225986983,-31.33433713,-33.53809825,-23.29842422,10000
(주)조이시티,67000,2017-12-01,2008-05-30,,  출판업,5,27.12,-11.26,-11.73,-13.91,-25.16,-14.85,0,0,0,-12.46,-4.78,-20.99,-29.01,-1050,7823.18,1.68,2.33,5.52,0,7.14,0,0,0,51.12,0.02,0.14,1.78,2.42,2.42,217.2,217.2,116.32,49.37,37.28,575.34,46.18,69.08,66.95,24896.73,49.17,2259.74,32079.69,27.01,88.37,11.63,-46.14,78.68,-249.21,2017,12,2017-12-01,27.11593629,-11.26304878,,-11.72614627,-14.85036459,-25.16204635,-13.90829002,115.5243911
(주)조이시티,67000,2018-12-01,2008-05-30,,  출판업,5,-5.38,-11.08,5.09,8.95,-21.53,10.69,0,0,0,-9.11,-9.75,-15.01,-25.69,-711,7402.14,1.65,2.89,5.43,0,10.15,0,0,0,35.96,0.03,0.1,1.47,2.37,2.37,135.33,135.33,66.07,108.2,18.32,451.46,62.09,70.18,48.03,24988.84,45.3,2550.77,30789.98,28.65,97.78,2.22,-31.78,83.81,-615.45,2018,12,2018-12-01,-5.381906852,-11.08155208,,5.086323852,10.68563296,-21.82917187,8.954427527,-32.34613994
(주)조이시티,67000,2019-12-01,2008-05-30,,  출판업,5,18.24,2.71,56.66,17.7,-3.18,1.14,0,0,0,-1.84,14.7,-3.16,-4.91,-118,8752.64,1.72,4,4.89,0,11.55,0,0,0,31.6,0.03,0.09,1.46,2.65,2.65,111.82,111.82,29.41,159.5,6.38,437.11,103,60.31,38.54,23336.02,35.94,2319.11,17632.05,22.63,78.73,21.27,-8.12,103.87,50.35,2019,12,2019-12-01,18.24472501,2.71420974,,56.6586122,1.141886199,-5.569922727,17.69729164,-83.46972408
(주)조이시티,67000,2020-12-01,2008-05-30,,  출판업,5,60.36,18.85,60.85,71.37,203.44,78.3,0,0,0,7.08,23.74,13.28,21.79,856,11752.64,1.88,3.22,4.92,0,9.45,0,0,0,38.61,0.03,0.11,1.94,3.04,3.04,264.18,264.18,71.3,42.94,39,1016.1,53.25,62.75,69.96,34756.64,31.24,2906.29,21387.39,21.02,54.54,45.46,33.67,150.2,80.83,2020,12,2020-12-01,60.35532073,18.84831687,,60.84589111,78.30279252,211.112755,71.37378219,10000
(주)지놈앤컴퍼니,314130,2020-12-01,2020-12-23,,  의료용 물질 및 의약품 제조업,5,228.54,87.21,158.96,243.56,0,253.53,0,0,0,-20710.44,-33.98,-39.96,-84.89,-3192,13.87,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,3699.78,3699.78,3456.01,5.04,89.57,1611.96,8.34,92.06,95.2,-21019.07,-17.39,-858.21,-935.5,-13958.62,0,0,0,0.08,-21.54,2020,12,2020-12-01,228.542753,87.21491522,,158.9635265,253.53127,10000,243.5645173,-63.70258251
(주)지란지교시큐리티,208350,2018-12-01,2014-12-24,,  출판업,5,28.76,77.83,15.92,29.2,12.29,40.89,-62.05,0,40.71,5.63,3.93,3.88,4.92,49,1340.51,0.69,0.9,1.56,0,3.64,10.78,33.86,0,100.28,0.02,0,0.91,1.23,1.23,360.73,360.73,140.47,21.85,41.94,990.38,51.15,58.02,82.07,25219.07,28.66,805.09,11113.05,46.9,79.96,20.04,12.01,16.67,12.51,2018,12,2018-12-01,28.76025007,77.82815933,,15.91735698,40.88688398,51.25575908,29.20433404,-62.0535379
(주)지란지교시큐리티,208350,2019-12-01,2014-12-24,,  출판업,5,13.12,266.27,27.33,11.89,6.13,0.72,81.98,0,38.6,7.41,4.19,4.84,8.21,419,1428.03,0.65,0.82,1.45,0,3.67,11.14,32.78,0,99.52,0.01,0,0.89,1.19,1.19,266.12,266.12,81.51,29.09,32.6,1051.09,61.66,52.23,77.47,32935.22,33.45,225.19,20842.44,54.14,76.25,23.75,13.69,6.32,20.38,2019,12,2019-12-01,13.11868427,266.2674277,,27.3317126,0.719778401,5.616567887,11.89034392,81.97995126
(주)지씨셀,144510,2016-12-01,2016-06-23,,"  기타 전문, 과학 및 기술 서비스업",5,22.99,4.15,5.62,223.28,436.82,476.59,2.98,0,24.17,5.49,6.64,6.52,8.16,243,4430.28,1.19,1.49,4.55,0,10.65,195.37,1.87,0,34.26,0.03,0,1.36,1.61,1.61,972.03,972.03,3.87,13.34,73.95,911.44,19.92,82.43,88.23,19592.75,35.94,641.32,1366.81,46.19,81.39,18.61,11.88,14.17,999999999,2016,12,2016-12-01,22.99315817,4.146948593,,5.617272619,476.5862061,436.8184183,223.2772334,2.978577496
(주)지어소프트,51160,2011-12-01,2002-05-28,,  출판업,5,1.94,-82.93,-47.89,-29.41,-34.95,-17.52,0,0,14.62,-25.22,-21.69,-26.55,-53.38,-1063,4127.61,1.05,2.12,3.02,0,2.85,3.23,112.84,0,127.92,0.07,0,0.94,1.62,1.62,143.29,143.29,35.51,111.11,21.48,307.43,61.02,71.1,47.37,5620.3,14.3,490.61,708.96,11.24,254.47,-154.47,-224.3,12.73,-54.28,2011,12,2011-12-01,1.94331463,-82.92647485,,-47.8939489,-17.52231811,-34.9542355,-29.41407116,65.71167628
(주)초록뱀미디어,47820,2014-12-01,2002-12-24,,  영상ㆍ오디오 기록물 제작 및 배급업,5,12.94,-26.11,47.75,7.06,-8.48,-18.15,0,0,1.9,-7.94,-7.15,-7.8,-9.1,-79,998.59,0.98,1.13,2.15,0,6.45,0,0,0,56.59,0.02,0.16,1.46,1.81,1.81,240.54,240.54,28.73,24.42,27.58,166.14,65.68,47.21,80.37,24771.07,92.1,25991.58,0,96.85,7.41,92.59,-8.19,228.07,-283.99,2014,12,2014-12-01,12.94433256,-26.11004722,,47.75016793,-18.14523083,-8.381290258,7.061714134,-14.455117
(주)초록뱀미디어,47820,2015-12-01,2002-12-24,,  영상ㆍ오디오 기록물 제작 및 배급업,5,-2.87,268.24,317.09,325.35,199.03,334.59,0,0,1.59,-2.47,-2.8,-0.87,-1.46,-18,711.31,0.35,0.58,0.68,0,5.72,0,0,0,63.85,0.02,0.17,0.41,0.73,0.73,113.01,113.01,15.82,78.29,5.55,258.29,92.29,48.23,56.09,25396.45,22.2,7236.43,22000.27,102.23,6,94,-2.42,111.34,-8.86,2015,12,2015-12-01,-2.869109823,268.2458239,,317.0850073,334.5904997,196.8309783,325.349196,-69.46648692
(주)초록뱀미디어,47820,2016-12-01,2002-12-24,,  영상ㆍ오디오 기록물 제작 및 배급업,5,326.32,58.87,23.88,8.56,12.66,-7.88,0,0,14.92,4.61,7.08,4.09,7.2,99,2149.51,0.89,1.55,1.6,0,9.77,0,0,0,37.34,0.03,0.1,1.03,2,2,101.89,101.89,26.1,71.88,0.76,289.68,101.53,40.93,58.18,15796.83,12.72,3791.04,7968.94,14.92,29.6,70.4,30.91,233.15,1.4,2016,12,2016-12-01,326.3206841,58.87056102,,23.87962982,-7.876996261,12.60817006,8.561883977,10000
(주)초록뱀미디어,47820,2019-12-01,2002-12-24,,  영상ㆍ오디오 기록물 제작 및 배급업,5,-24.03,3770.17,46.74,10.29,16.68,-49.53,0,0,11.23,16.99,2.06,4.64,8.35,104,418.03,0.27,0.49,0.37,0,7.02,0,0,0,52,0.02,0.14,0.39,1.01,1.01,41.67,41.67,15.29,75.48,-24.24,253.81,145.08,17.32,56.99,10762.65,5.77,1274.1,7000.73,22.18,22.24,77.76,76.6,1.54,0.67,2019,12,2019-12-01,-24.03482435,10000,,46.74100211,-49.53361887,16.6764569,10.29467892,10000
(주)칩스앤미디어,94360,2013-12-01,2013-10-29,,  출판업,5,12.84,14.05,-7.18,4.49,7.22,8.32,47.81,0,0,7.23,8.38,4.16,5.7,265,3472.67,0.58,0.79,2.47,0,2.25,0,0,0,162.25,0.01,0.44,0.63,0.75,0.75,329.41,329.41,43.54,35.09,54.34,872.72,29.68,78.03,74.03,7363.03,41.43,2116.17,8232,73.52,73.09,26.91,9.84,30.67,8.89,2013,12,2013-12-01,12.84257108,14.04718669,,-7.176471931,8.324139007,7.220320193,4.490852172,47.80592922
(주)칩스앤미디어,94360,2014-12-01,2013-10-29,,  출판업,5,7.92,49.69,22.12,9.31,18.94,5.7,247.65,0,0,23.3,11.75,13.54,17.48,923,3687.76,0.58,0.75,2.49,0,2.62,0,0,0,139.33,0.01,0.38,0.6,0.76,0.76,430.35,430.35,99.16,24.14,57.92,1038.03,30.47,75.46,80.55,5237.67,26.96,1005.65,6269.73,48.46,36.67,63.33,48.08,24.88,19.14,2014,12,2014-12-01,7.921179132,49.68644199,,22.12185355,5.698221659,18.94212843,9.306268991,247.6515905
(주)칩스앤미디어,94360,2015-12-01,2013-10-29,,  출판업,5,11.48,-3.43,53.63,42.13,62.21,38.39,15.75,0,0,24.19,10.6,12.39,14.21,960,3956.51,0.51,0.59,1.99,0,2.96,0,0,0,123.5,0.01,0.34,0.6,0.69,0.69,1052.62,1052.62,260.88,8.77,66.49,1360.59,28.86,73.47,91.93,6271.08,22.71,1246.78,17566.04,52.05,31.86,68.14,46.48,23.54,123.61,2015,12,2015-12-01,11.48281567,-3.425162532,,53.63379482,38.39179345,62.21423822,42.13283679,15.75499085
(주)칩스앤미디어,94360,2016-12-01,2013-10-29,,  출판업,5,13.54,-5.49,14.35,14.59,15.04,14.67,21.96,0,0,25.99,9.95,12,13.02,494,1929.5,0.46,0.5,1.74,0,3.14,0,0,0,116.15,0.01,0.32,0.57,0.63,0.63,1021.64,1021.64,197.18,8.35,66.33,776.07,28.69,73.52,92.3,7142.82,22.57,1502.6,24726.77,52.21,31.76,68.24,49.77,27.97,999999999,2016,12,2016-12-01,13.53599111,-5.490841639,,14.35176622,14.67446188,15.04207799,14.5888536,21.95830437
(주)칩스앤미디어,94360,2017-12-01,2013-10-29,,  출판업,5,-33.8,-40.19,-4.83,-8.32,-9.19,-9.58,-165.35,0,0,-25.66,-4.33,-7.66,-8.34,-314,1228.33,0.3,0.33,1.11,0,2.08,0,0,0,175.75,0.01,0.48,0.38,0.41,0.41,1633.44,1633.44,485.4,9.37,68.08,688.99,30.06,72.52,91.43,1258.46,4.34,442.66,9957.71,13.9,167.89,-67.89,-184.61,23.84,999999999,2017,12,2017-12-01,-33.80362295,-40.19479768,,-4.832149648,-9.581921919,-9.186153561,-8.324395944,10000
(주)칩스앤미디어,94360,2018-12-01,2013-10-29,,  출판업,5,56.22,48.3,0.6,9.82,7.63,13.32,0,0,0,18.68,7.64,8.68,9.6,356,1908.79,0.46,0.51,1.77,0,3.03,0,0,0,120.52,0.01,0.33,0.59,0.63,0.63,1101.64,1101.64,139.56,11.61,68.03,741.15,28.1,74.82,89.6,6641.2,20.85,1575.26,88774.29,46.94,39.75,60.25,39.79,40.08,999999999,2018,12,2018-12-01,56.2245092,48.29559644,,0.60477215,13.31948152,7.626997251,9.824965038,10000
